# round 1
goos: linux
goarch: amd64
pkg: github.com/wago-org/wago/bench/suite
cpu: AMD Ryzen 7 8845HS w/ Radeon 780M Graphics     
BenchmarkWorkerLifecycleDiagnostic/json-as/callers=1/validate/raw/requested=4-16      	    1562	     80128 ns/op	     16651 body-bytes	         1.000 callers	        43.00 functions	        16.00 gomaxprocs	      2445 largest-body-bytes	         4.000 phase-input-workers	         4.000 requested-workers	         4.000 validation-worker-limit	   15711 B/op	      74 allocs/op
BenchmarkWorkerLifecycleDiagnostic/json-as/callers=1/backend/raw/requested=0-16       	     124	    938782 ns/op	         1.000 backend-worker-limit	     16651 body-bytes	         1.000 callers	        43.00 functions	        16.00 gomaxprocs	      2445 largest-body-bytes	         0 phase-input-workers	         0 requested-workers	  133816 B/op	     126 allocs/op
BenchmarkWorkerLifecycleDiagnostic/json-as/callers=1/backend/raw/requested=1-16       	     129	    939573 ns/op	         1.000 backend-worker-limit	     16651 body-bytes	         1.000 callers	        43.00 functions	        16.00 gomaxprocs	      2445 largest-body-bytes	         1.000 phase-input-workers	         1.000 requested-workers	  133816 B/op	     126 allocs/op
BenchmarkWorkerLifecycleDiagnostic/json-as/callers=1/backend/raw/requested=2-16       	     177	    671462 ns/op	         2.000 backend-worker-limit	     16651 body-bytes	         1.000 callers	        43.00 functions	        16.00 gomaxprocs	      2445 largest-body-bytes	         2.000 phase-input-workers	         2.000 requested-workers	  406882 B/op	     229 allocs/op
BenchmarkWorkerLifecycleDiagnostic/json-as/callers=1/backend/raw/requested=4-16       	     204	    573482 ns/op	         4.000 backend-worker-limit	     16651 body-bytes	         1.000 callers	        43.00 functions	        16.00 gomaxprocs	      2445 largest-body-bytes	         4.000 phase-input-workers	         4.000 requested-workers	  526395 B/op	     363 allocs/op
BenchmarkWorkerLifecycleDiagnostic/json-as/callers=4/validate/raw/requested=0-16      	    2342	     51351 ns/op	     16651 body-bytes	         4.000 callers	        43.00 functions	        16.00 gomaxprocs	      2445 largest-body-bytes	         0 phase-input-workers	         0 requested-workers	         1.000 validation-worker-limit	    7600 B/op	      48 allocs/op
BenchmarkWorkerLifecycleDiagnostic/json-as/callers=4/validate/raw/requested=1-16      	    2239	     53956 ns/op	     16651 body-bytes	         4.000 callers	        43.00 functions	        16.00 gomaxprocs	      2445 largest-body-bytes	         1.000 phase-input-workers	         1.000 requested-workers	         1.000 validation-worker-limit	    7600 B/op	      48 allocs/op
BenchmarkWorkerLifecycleDiagnostic/json-as/callers=4/validate/raw/requested=2-16      	    2851	     42419 ns/op	     16651 body-bytes	         4.000 callers	        43.00 functions	        16.00 gomaxprocs	      2445 largest-body-bytes	         2.000 phase-input-workers	         2.000 requested-workers	         2.000 validation-worker-limit	   10814 B/op	      59 allocs/op
BenchmarkWorkerLifecycleDiagnostic/json-as/callers=4/validate/raw/requested=4-16      	    2674	     42983 ns/op	     16651 body-bytes	         4.000 callers	        43.00 functions	        16.00 gomaxprocs	      2445 largest-body-bytes	         4.000 phase-input-workers	         4.000 requested-workers	         4.000 validation-worker-limit	   15327 B/op	      72 allocs/op
BenchmarkWorkerLifecycleDiagnostic/json-as/callers=4/backend/raw/requested=0-16       	     386	    309322 ns/op	         1.000 backend-worker-limit	     16651 body-bytes	         4.000 callers	        43.00 functions	        16.00 gomaxprocs	      2445 largest-body-bytes	         0 phase-input-workers	         0 requested-workers	  133822 B/op	     126 allocs/op
BenchmarkWorkerLifecycleDiagnostic/json-as/callers=4/backend/raw/requested=1-16       	     391	    299343 ns/op	         1.000 backend-worker-limit	     16651 body-bytes	         4.000 callers	        43.00 functions	        16.00 gomaxprocs	      2445 largest-body-bytes	         1.000 phase-input-workers	         1.000 requested-workers	  133823 B/op	     126 allocs/op
BenchmarkWorkerLifecycleDiagnostic/json-as/callers=4/backend/raw/requested=2-16       	     364	    338560 ns/op	         2.000 backend-worker-limit	     16651 body-bytes	         4.000 callers	        43.00 functions	        16.00 gomaxprocs	      2445 largest-body-bytes	         2.000 phase-input-workers	         2.000 requested-workers	  407106 B/op	     230 allocs/op
BenchmarkWorkerLifecycleDiagnostic/json-as/callers=4/backend/raw/requested=4-16       	     314	    386281 ns/op	         4.000 backend-worker-limit	     16651 body-bytes	         4.000 callers	        43.00 functions	        16.00 gomaxprocs	      2445 largest-body-bytes	         4.000 phase-input-workers	         4.000 requested-workers	  528516 B/op	     362 allocs/op
BenchmarkWorkerLifecycleDiagnostic/json-as/callers=16/validate/raw/requested=0-16     	    3010	     35972 ns/op	     16651 body-bytes	        16.00 callers	        43.00 functions	        16.00 gomaxprocs	      2445 largest-body-bytes	         0 phase-input-workers	         0 requested-workers	         1.000 validation-worker-limit	    7602 B/op	      48 allocs/op
BenchmarkWorkerLifecycleDiagnostic/json-as/callers=16/validate/raw/requested=1-16     	    3216	     36417 ns/op	     16651 body-bytes	        16.00 callers	        43.00 functions	        16.00 gomaxprocs	      2445 largest-body-bytes	         1.000 phase-input-workers	         1.000 requested-workers	         1.000 validation-worker-limit	    7601 B/op	      48 allocs/op
BenchmarkWorkerLifecycleDiagnostic/json-as/callers=16/validate/raw/requested=2-16     	    2632	     46465 ns/op	     16651 body-bytes	        16.00 callers	        43.00 functions	        16.00 gomaxprocs	      2445 largest-body-bytes	         2.000 phase-input-workers	         2.000 requested-workers	         2.000 validation-worker-limit	   10503 B/op	      59 allocs/op
BenchmarkWorkerLifecycleDiagnostic/json-as/callers=16/validate/raw/requested=4-16     	    2834	     48150 ns/op	     16651 body-bytes	        16.00 callers	        43.00 functions	        16.00 gomaxprocs	      2445 largest-body-bytes	         4.000 phase-input-workers	         4.000 requested-workers	         4.000 validation-worker-limit	   14521 B/op	      70 allocs/op
BenchmarkWorkerLifecycleDiagnostic/json-as/callers=16/backend/raw/requested=0-16      	     559	    228367 ns/op	         1.000 backend-worker-limit	     16651 body-bytes	        16.00 callers	        43.00 functions	        16.00 gomaxprocs	      2445 largest-body-bytes	         0 phase-input-workers	         0 requested-workers	  133836 B/op	     126 allocs/op
BenchmarkWorkerLifecycleDiagnostic/json-as/callers=16/backend/raw/requested=1-16      	     489	    215821 ns/op	         1.000 backend-worker-limit	     16651 body-bytes	        16.00 callers	        43.00 functions	        16.00 gomaxprocs	      2445 largest-body-bytes	         1.000 phase-input-workers	         1.000 requested-workers	  133838 B/op	     126 allocs/op
BenchmarkWorkerLifecycleDiagnostic/json-as/callers=16/backend/raw/requested=2-16      	     454	    248111 ns/op	         2.000 backend-worker-limit	     16651 body-bytes	        16.00 callers	        43.00 functions	        16.00 gomaxprocs	      2445 largest-body-bytes	         2.000 phase-input-workers	         2.000 requested-workers	  418237 B/op	     226 allocs/op
BenchmarkWorkerLifecycleDiagnostic/json-as/callers=16/backend/raw/requested=4-16      	     469	    267822 ns/op	         4.000 backend-worker-limit	     16651 body-bytes	        16.00 callers	        43.00 functions	        16.00 gomaxprocs	      2445 largest-body-bytes	         4.000 phase-input-workers	         4.000 requested-workers	  538236 B/op	     351 allocs/op
BenchmarkWorkerLifecycleDiagnostic/lua/callers=1/validate/raw/requested=0-16          	      55	   2172547 ns/op	    176047 body-bytes	         1.000 callers	       359.0 functions	        16.00 gomaxprocs	     20934 largest-body-bytes	         0 phase-input-workers	         0 requested-workers	         1.000 validation-worker-limit	   47296 B/op	     264 allocs/op
BenchmarkWorkerLifecycleDiagnostic/lua/callers=1/validate/raw/requested=1-16          	      49	   2132797 ns/op	    176047 body-bytes	         1.000 callers	       359.0 functions	        16.00 gomaxprocs	     20934 largest-body-bytes	         1.000 phase-input-workers	         1.000 requested-workers	         1.000 validation-worker-limit	   47296 B/op	     264 allocs/op
BenchmarkWorkerLifecycleDiagnostic/lua/callers=1/validate/raw/requested=2-16          	      91	   1149979 ns/op	    176047 body-bytes	         1.000 callers	       359.0 functions	        16.00 gomaxprocs	     20934 largest-body-bytes	         2.000 phase-input-workers	         2.000 requested-workers	         2.000 validation-worker-limit	   60305 B/op	     279 allocs/op
BenchmarkWorkerLifecycleDiagnostic/lua/callers=1/validate/raw/requested=4-16          	     186	    657049 ns/op	    176047 body-bytes	         1.000 callers	       359.0 functions	        16.00 gomaxprocs	     20934 largest-body-bytes	         4.000 phase-input-workers	         4.000 requested-workers	         4.000 validation-worker-limit	   74654 B/op	     300 allocs/op
BenchmarkWorkerLifecycleDiagnostic/lua/callers=1/backend/raw/requested=0-16           	      10	  10413344 ns/op	         1.000 backend-worker-limit	    176047 body-bytes	         1.000 callers	       359.0 functions	        16.00 gomaxprocs	     20934 largest-body-bytes	         0 phase-input-workers	         0 requested-workers	 1148824 B/op	     531 allocs/op
BenchmarkWorkerLifecycleDiagnostic/lua/callers=1/backend/raw/requested=1-16           	      12	  10643093 ns/op	         1.000 backend-worker-limit	    176047 body-bytes	         1.000 callers	       359.0 functions	        16.00 gomaxprocs	     20934 largest-body-bytes	         1.000 phase-input-workers	         1.000 requested-workers	 1148824 B/op	     531 allocs/op
BenchmarkWorkerLifecycleDiagnostic/lua/callers=1/backend/raw/requested=2-16           	      16	   6940728 ns/op	         2.000 backend-worker-limit	    176047 body-bytes	         1.000 callers	       359.0 functions	        16.00 gomaxprocs	     20934 largest-body-bytes	         2.000 phase-input-workers	         2.000 requested-workers	 3356420 B/op	     793 allocs/op
BenchmarkWorkerLifecycleDiagnostic/lua/callers=1/backend/raw/requested=4-16           	      21	   5135261 ns/op	         4.000 backend-worker-limit	    176047 body-bytes	         1.000 callers	       359.0 functions	        16.00 gomaxprocs	     20934 largest-body-bytes	         4.000 phase-input-workers	         4.000 requested-workers	 3941893 B/op	    1154 allocs/op
BenchmarkWorkerLifecycleDiagnostic/lua/callers=4/validate/raw/requested=0-16          	     174	    621828 ns/op	    176047 body-bytes	         4.000 callers	       359.0 functions	        16.00 gomaxprocs	     20934 largest-body-bytes	         0 phase-input-workers	         0 requested-workers	         1.000 validation-worker-limit	   47300 B/op	     264 allocs/op
BenchmarkWorkerLifecycleDiagnostic/lua/callers=4/validate/raw/requested=1-16          	     190	    601472 ns/op	    176047 body-bytes	         4.000 callers	       359.0 functions	        16.00 gomaxprocs	     20934 largest-body-bytes	         1.000 phase-input-workers	         1.000 requested-workers	         1.000 validation-worker-limit	   47299 B/op	     264 allocs/op
BenchmarkWorkerLifecycleDiagnostic/lua/callers=4/validate/raw/requested=2-16          	     283	    443469 ns/op	    176047 body-bytes	         4.000 callers	       359.0 functions	        16.00 gomaxprocs	     20934 largest-body-bytes	         2.000 phase-input-workers	         2.000 requested-workers	         2.000 validation-worker-limit	   59842 B/op	     279 allocs/op
BenchmarkWorkerLifecycleDiagnostic/lua/callers=4/validate/raw/requested=4-16          	     289	    403319 ns/op	    176047 body-bytes	         4.000 callers	       359.0 functions	        16.00 gomaxprocs	     20934 largest-body-bytes	         4.000 phase-input-workers	         4.000 requested-workers	         4.000 validation-worker-limit	   74688 B/op	     300 allocs/op
BenchmarkWorkerLifecycleDiagnostic/lua/callers=4/backend/raw/requested=0-16           	      31	   3498823 ns/op	         1.000 backend-worker-limit	    176047 body-bytes	         4.000 callers	       359.0 functions	        16.00 gomaxprocs	     20934 largest-body-bytes	         0 phase-input-workers	         0 requested-workers	 1148851 B/op	     531 allocs/op
BenchmarkWorkerLifecycleDiagnostic/lua/callers=4/backend/raw/requested=1-16           	      37	   3240079 ns/op	         1.000 backend-worker-limit	    176047 body-bytes	         4.000 callers	       359.0 functions	        16.00 gomaxprocs	     20934 largest-body-bytes	         1.000 phase-input-workers	         1.000 requested-workers	 1148849 B/op	     531 allocs/op
BenchmarkWorkerLifecycleDiagnostic/lua/callers=4/backend/raw/requested=2-16           	      46	   2346412 ns/op	         2.000 backend-worker-limit	    176047 body-bytes	         4.000 callers	       359.0 functions	        16.00 gomaxprocs	     20934 largest-body-bytes	         2.000 phase-input-workers	         2.000 requested-workers	 3355538 B/op	     793 allocs/op
BenchmarkWorkerLifecycleDiagnostic/lua/callers=4/backend/raw/requested=4-16           	      46	   2370611 ns/op	         4.000 backend-worker-limit	    176047 body-bytes	         4.000 callers	       359.0 functions	        16.00 gomaxprocs	     20934 largest-body-bytes	         4.000 phase-input-workers	         4.000 requested-workers	 3953059 B/op	    1154 allocs/op
BenchmarkWorkerLifecycleDiagnostic/lua/callers=16/validate/raw/requested=0-16         	     375	    357186 ns/op	    176047 body-bytes	        16.00 callers	       359.0 functions	        16.00 gomaxprocs	     20934 largest-body-bytes	         0 phase-input-workers	         0 requested-workers	         1.000 validation-worker-limit	   47307 B/op	     264 allocs/op
BenchmarkWorkerLifecycleDiagnostic/lua/callers=16/validate/raw/requested=1-16         	     387	    340364 ns/op	    176047 body-bytes	        16.00 callers	       359.0 functions	        16.00 gomaxprocs	     20934 largest-body-bytes	         1.000 phase-input-workers	         1.000 requested-workers	         1.000 validation-worker-limit	   47309 B/op	     264 allocs/op
BenchmarkWorkerLifecycleDiagnostic/lua/callers=16/validate/raw/requested=2-16         	     375	    344311 ns/op	    176047 body-bytes	        16.00 callers	       359.0 functions	        16.00 gomaxprocs	     20934 largest-body-bytes	         2.000 phase-input-workers	         2.000 requested-workers	         2.000 validation-worker-limit	   58702 B/op	     279 allocs/op
BenchmarkWorkerLifecycleDiagnostic/lua/callers=16/validate/raw/requested=4-16         	     357	    346220 ns/op	    176047 body-bytes	        16.00 callers	       359.0 functions	        16.00 gomaxprocs	     20934 largest-body-bytes	         4.000 phase-input-workers	         4.000 requested-workers	         4.000 validation-worker-limit	   70584 B/op	     297 allocs/op
BenchmarkWorkerLifecycleDiagnostic/lua/callers=16/backend/raw/requested=0-16          	      64	   1654632 ns/op	         1.000 backend-worker-limit	    176047 body-bytes	        16.00 callers	       359.0 functions	        16.00 gomaxprocs	     20934 largest-body-bytes	         0 phase-input-workers	         0 requested-workers	 1148880 B/op	     531 allocs/op
BenchmarkWorkerLifecycleDiagnostic/lua/callers=16/backend/raw/requested=1-16          	      67	   1989971 ns/op	         1.000 backend-worker-limit	    176047 body-bytes	        16.00 callers	       359.0 functions	        16.00 gomaxprocs	     20934 largest-body-bytes	         1.000 phase-input-workers	         1.000 requested-workers	 1148867 B/op	     531 allocs/op
BenchmarkWorkerLifecycleDiagnostic/lua/callers=16/backend/raw/requested=2-16          	      57	   1845464 ns/op	         2.000 backend-worker-limit	    176047 body-bytes	        16.00 callers	       359.0 functions	        16.00 gomaxprocs	     20934 largest-body-bytes	         2.000 phase-input-workers	         2.000 requested-workers	 3408012 B/op	     784 allocs/op
BenchmarkWorkerLifecycleDiagnostic/lua/callers=16/backend/raw/requested=4-16          	      70	   1840769 ns/op	         4.000 backend-worker-limit	    176047 body-bytes	        16.00 callers	       359.0 functions	        16.00 gomaxprocs	     20934 largest-body-bytes	         4.000 phase-input-workers	         4.000 requested-workers	 4127501 B/op	    1106 allocs/op
PASS
# round 7
goos: linux
goarch: amd64
pkg: github.com/wago-org/wago/bench/suite
cpu: AMD Ryzen 7 8845HS w/ Radeon 780M Graphics     
BenchmarkWorkerLifecycleDiagnostic/tiny/callers=1/validate/raw/requested=0-16         	  117333	       856.9 ns/op	         9.000 body-bytes	         1.000 callers	         2.000 functions	        16.00 gomaxprocs	         6.000 largest-body-bytes	         0 phase-input-workers	         0 requested-workers	         1.000 validation-worker-limit	    1560 B/op	      11 allocs/op
BenchmarkWorkerLifecycleDiagnostic/tiny/callers=1/validate/raw/requested=1-16         	  125982	       850.0 ns/op	         9.000 body-bytes	         1.000 callers	         2.000 functions	        16.00 gomaxprocs	         6.000 largest-body-bytes	         1.000 phase-input-workers	         1.000 requested-workers	         1.000 validation-worker-limit	    1560 B/op	      11 allocs/op
BenchmarkWorkerLifecycleDiagnostic/tiny/callers=1/validate/raw/requested=2-16         	   31629	      3632 ns/op	         9.000 body-bytes	         1.000 callers	         2.000 functions	        16.00 gomaxprocs	         6.000 largest-body-bytes	         2.000 phase-input-workers	         2.000 requested-workers	         2.000 validation-worker-limit	    2577 B/op	      17 allocs/op
BenchmarkWorkerLifecycleDiagnostic/tiny/callers=1/validate/raw/requested=4-16         	   30867	      3674 ns/op	         9.000 body-bytes	         1.000 callers	         2.000 functions	        16.00 gomaxprocs	         6.000 largest-body-bytes	         4.000 phase-input-workers	         4.000 requested-workers	         2.000 validation-worker-limit	    2576 B/op	      17 allocs/op
BenchmarkWorkerLifecycleDiagnostic/tiny/callers=1/backend/raw/requested=0-16          	   12316	      9892 ns/op	         1.000 backend-worker-limit	         9.000 body-bytes	         1.000 callers	         2.000 functions	        16.00 gomaxprocs	         6.000 largest-body-bytes	         0 phase-input-workers	         0 requested-workers	    7896 B/op	      21 allocs/op
BenchmarkWorkerLifecycleDiagnostic/tiny/callers=1/backend/raw/requested=1-16          	   11238	     10177 ns/op	         1.000 backend-worker-limit	         9.000 body-bytes	         1.000 callers	         2.000 functions	        16.00 gomaxprocs	         6.000 largest-body-bytes	         1.000 phase-input-workers	         1.000 requested-workers	    7896 B/op	      21 allocs/op
BenchmarkWorkerLifecycleDiagnostic/tiny/callers=1/backend/raw/requested=2-16          	    8282	     14043 ns/op	         2.000 backend-worker-limit	         9.000 body-bytes	         1.000 callers	         2.000 functions	        16.00 gomaxprocs	         6.000 largest-body-bytes	         2.000 phase-input-workers	         2.000 requested-workers	   17186 B/op	      44 allocs/op
BenchmarkWorkerLifecycleDiagnostic/tiny/callers=1/backend/raw/requested=4-16          	    7228	     14107 ns/op	         2.000 backend-worker-limit	         9.000 body-bytes	         1.000 callers	         2.000 functions	        16.00 gomaxprocs	         6.000 largest-body-bytes	         4.000 phase-input-workers	         4.000 requested-workers	   17185 B/op	      44 allocs/op
BenchmarkWorkerLifecycleDiagnostic/tiny/callers=4/validate/raw/requested=0-16         	  352368	       347.5 ns/op	         9.000 body-bytes	         4.000 callers	         2.000 functions	        16.00 gomaxprocs	         6.000 largest-body-bytes	         0 phase-input-workers	         0 requested-workers	         1.000 validation-worker-limit	    1560 B/op	      11 allocs/op
BenchmarkWorkerLifecycleDiagnostic/tiny/callers=4/validate/raw/requested=1-16         	  325114	       353.1 ns/op	         9.000 body-bytes	         4.000 callers	         2.000 functions	        16.00 gomaxprocs	         6.000 largest-body-bytes	         1.000 phase-input-workers	         1.000 requested-workers	         1.000 validation-worker-limit	    1560 B/op	      11 allocs/op
BenchmarkWorkerLifecycleDiagnostic/tiny/callers=4/validate/raw/requested=2-16         	   88716	      1361 ns/op	         9.000 body-bytes	         4.000 callers	         2.000 functions	        16.00 gomaxprocs	         6.000 largest-body-bytes	         2.000 phase-input-workers	         2.000 requested-workers	         2.000 validation-worker-limit	    2577 B/op	      17 allocs/op
BenchmarkWorkerLifecycleDiagnostic/tiny/callers=4/validate/raw/requested=4-16         	   91894	      1391 ns/op	         9.000 body-bytes	         4.000 callers	         2.000 functions	        16.00 gomaxprocs	         6.000 largest-body-bytes	         4.000 phase-input-workers	         4.000 requested-workers	         2.000 validation-worker-limit	    2576 B/op	      17 allocs/op
BenchmarkWorkerLifecycleDiagnostic/tiny/callers=4/backend/raw/requested=0-16          	   10000	     10351 ns/op	         1.000 backend-worker-limit	         9.000 body-bytes	         4.000 callers	         2.000 functions	        16.00 gomaxprocs	         6.000 largest-body-bytes	         0 phase-input-workers	         0 requested-workers	    7896 B/op	      21 allocs/op
BenchmarkWorkerLifecycleDiagnostic/tiny/callers=4/backend/raw/requested=1-16          	   11466	     10415 ns/op	         1.000 backend-worker-limit	         9.000 body-bytes	         4.000 callers	         2.000 functions	        16.00 gomaxprocs	         6.000 largest-body-bytes	         1.000 phase-input-workers	         1.000 requested-workers	    7896 B/op	      21 allocs/op
BenchmarkWorkerLifecycleDiagnostic/tiny/callers=4/backend/raw/requested=2-16          	   22222	      5367 ns/op	         2.000 backend-worker-limit	         9.000 body-bytes	         4.000 callers	         2.000 functions	        16.00 gomaxprocs	         6.000 largest-body-bytes	         2.000 phase-input-workers	         2.000 requested-workers	   17162 B/op	      44 allocs/op
BenchmarkWorkerLifecycleDiagnostic/tiny/callers=4/backend/raw/requested=4-16          	   21544	      5711 ns/op	         2.000 backend-worker-limit	         9.000 body-bytes	         4.000 callers	         2.000 functions	        16.00 gomaxprocs	         6.000 largest-body-bytes	         4.000 phase-input-workers	         4.000 requested-workers	   17163 B/op	      44 allocs/op
BenchmarkWorkerLifecycleDiagnostic/tiny/callers=16/validate/raw/requested=0-16        	  266788	       415.3 ns/op	         9.000 body-bytes	        16.00 callers	         2.000 functions	        16.00 gomaxprocs	         6.000 largest-body-bytes	         0 phase-input-workers	         0 requested-workers	         1.000 validation-worker-limit	    1560 B/op	      11 allocs/op
BenchmarkWorkerLifecycleDiagnostic/tiny/callers=16/validate/raw/requested=1-16        	  304852	       404.3 ns/op	         9.000 body-bytes	        16.00 callers	         2.000 functions	        16.00 gomaxprocs	         6.000 largest-body-bytes	         1.000 phase-input-workers	         1.000 requested-workers	         1.000 validation-worker-limit	    1560 B/op	      11 allocs/op
BenchmarkWorkerLifecycleDiagnostic/tiny/callers=16/validate/raw/requested=2-16        	  121261	       957.9 ns/op	         9.000 body-bytes	        16.00 callers	         2.000 functions	        16.00 gomaxprocs	         6.000 largest-body-bytes	         2.000 phase-input-workers	         2.000 requested-workers	         2.000 validation-worker-limit	    2576 B/op	      17 allocs/op
BenchmarkWorkerLifecycleDiagnostic/tiny/callers=16/validate/raw/requested=4-16        	  116224	       973.2 ns/op	         9.000 body-bytes	        16.00 callers	         2.000 functions	        16.00 gomaxprocs	         6.000 largest-body-bytes	         4.000 phase-input-workers	         4.000 requested-workers	         2.000 validation-worker-limit	    2576 B/op	      17 allocs/op
BenchmarkWorkerLifecycleDiagnostic/tiny/callers=16/backend/raw/requested=0-16         	   10666	     11404 ns/op	         1.000 backend-worker-limit	         9.000 body-bytes	        16.00 callers	         2.000 functions	        16.00 gomaxprocs	         6.000 largest-body-bytes	         0 phase-input-workers	         0 requested-workers	    7896 B/op	      21 allocs/op
BenchmarkWorkerLifecycleDiagnostic/tiny/callers=16/backend/raw/requested=1-16         	   10468	     11163 ns/op	         1.000 backend-worker-limit	         9.000 body-bytes	        16.00 callers	         2.000 functions	        16.00 gomaxprocs	         6.000 largest-body-bytes	         1.000 phase-input-workers	         1.000 requested-workers	    7896 B/op	      21 allocs/op
BenchmarkWorkerLifecycleDiagnostic/tiny/callers=16/backend/raw/requested=2-16         	   23308	      5194 ns/op	         2.000 backend-worker-limit	         9.000 body-bytes	        16.00 callers	         2.000 functions	        16.00 gomaxprocs	         6.000 largest-body-bytes	         2.000 phase-input-workers	         2.000 requested-workers	   17161 B/op	      44 allocs/op
BenchmarkWorkerLifecycleDiagnostic/tiny/callers=16/backend/raw/requested=4-16         	   22458	      5162 ns/op	         2.000 backend-worker-limit	         9.000 body-bytes	        16.00 callers	         2.000 functions	        16.00 gomaxprocs	         6.000 largest-body-bytes	         4.000 phase-input-workers	         4.000 requested-workers	   17162 B/op	      44 allocs/op
BenchmarkWorkerLifecycleDiagnostic/many_funcs/callers=1/validate/raw/requested=0-16   	    4218	     29793 ns/op	      2053 body-bytes	         1.000 callers	       301.0 functions	        16.00 gomaxprocs	        17.00 largest-body-bytes	         0 phase-input-workers	         0 requested-workers	         1.000 validation-worker-limit	    1552 B/op	      11 allocs/op
BenchmarkWorkerLifecycleDiagnostic/many_funcs/callers=1/validate/raw/requested=1-16   	    3957	     28925 ns/op	      2053 body-bytes	         1.000 callers	       301.0 functions	        16.00 gomaxprocs	        17.00 largest-body-bytes	         1.000 phase-input-workers	         1.000 requested-workers	         1.000 validation-worker-limit	    1552 B/op	      11 allocs/op
BenchmarkWorkerLifecycleDiagnostic/many_funcs/callers=1/validate/raw/requested=2-16   	    4029	     30656 ns/op	      2053 body-bytes	         1.000 callers	       301.0 functions	        16.00 gomaxprocs	        17.00 largest-body-bytes	         2.000 phase-input-workers	         2.000 requested-workers	         2.000 validation-worker-limit	    2568 B/op	      17 allocs/op
BenchmarkWorkerLifecycleDiagnostic/many_funcs/callers=1/validate/raw/requested=4-16   	    4291	     27630 ns/op	      2053 body-bytes	         1.000 callers	       301.0 functions	        16.00 gomaxprocs	        17.00 largest-body-bytes	         4.000 phase-input-workers	         4.000 requested-workers	         4.000 validation-worker-limit	    4264 B/op	      21 allocs/op
BenchmarkWorkerLifecycleDiagnostic/many_funcs/callers=1/backend/raw/requested=0-16    	     390	    299451 ns/op	         1.000 backend-worker-limit	      2053 body-bytes	         1.000 callers	       301.0 functions	        16.00 gomaxprocs	        17.00 largest-body-bytes	         0 phase-input-workers	         0 requested-workers	   68824 B/op	      30 allocs/op
BenchmarkWorkerLifecycleDiagnostic/many_funcs/callers=1/backend/raw/requested=1-16    	     385	    302397 ns/op	         1.000 backend-worker-limit	      2053 body-bytes	         1.000 callers	       301.0 functions	        16.00 gomaxprocs	        17.00 largest-body-bytes	         1.000 phase-input-workers	         1.000 requested-workers	   68824 B/op	      30 allocs/op
BenchmarkWorkerLifecycleDiagnostic/many_funcs/callers=1/backend/raw/requested=2-16    	     453	    231407 ns/op	         2.000 backend-worker-limit	      2053 body-bytes	         1.000 callers	       301.0 functions	        16.00 gomaxprocs	        17.00 largest-body-bytes	         2.000 phase-input-workers	         2.000 requested-workers	  144409 B/op	      56 allocs/op
BenchmarkWorkerLifecycleDiagnostic/many_funcs/callers=1/backend/raw/requested=4-16    	     586	    198999 ns/op	         4.000 backend-worker-limit	      2053 body-bytes	         1.000 callers	       301.0 functions	        16.00 gomaxprocs	        17.00 largest-body-bytes	         4.000 phase-input-workers	         4.000 requested-workers	  190691 B/op	      82 allocs/op
BenchmarkWorkerLifecycleDiagnostic/many_funcs/callers=4/validate/raw/requested=0-16   	   12969	      7926 ns/op	      2053 body-bytes	         4.000 callers	       301.0 functions	        16.00 gomaxprocs	        17.00 largest-body-bytes	         0 phase-input-workers	         0 requested-workers	         1.000 validation-worker-limit	    1552 B/op	      11 allocs/op
BenchmarkWorkerLifecycleDiagnostic/many_funcs/callers=4/validate/raw/requested=1-16   	   15439	      9020 ns/op	      2053 body-bytes	         4.000 callers	       301.0 functions	        16.00 gomaxprocs	        17.00 largest-body-bytes	         1.000 phase-input-workers	         1.000 requested-workers	         1.000 validation-worker-limit	    1552 B/op	      11 allocs/op
BenchmarkWorkerLifecycleDiagnostic/many_funcs/callers=4/validate/raw/requested=2-16   	   14284	      8421 ns/op	      2053 body-bytes	         4.000 callers	       301.0 functions	        16.00 gomaxprocs	        17.00 largest-body-bytes	         2.000 phase-input-workers	         2.000 requested-workers	         2.000 validation-worker-limit	    2568 B/op	      17 allocs/op
BenchmarkWorkerLifecycleDiagnostic/many_funcs/callers=4/validate/raw/requested=4-16   	   15938	      7688 ns/op	      2053 body-bytes	         4.000 callers	       301.0 functions	        16.00 gomaxprocs	        17.00 largest-body-bytes	         4.000 phase-input-workers	         4.000 requested-workers	         4.000 validation-worker-limit	    4264 B/op	      21 allocs/op
BenchmarkWorkerLifecycleDiagnostic/many_funcs/callers=4/backend/raw/requested=0-16    	    1165	     99891 ns/op	         1.000 backend-worker-limit	      2053 body-bytes	         4.000 callers	       301.0 functions	        16.00 gomaxprocs	        17.00 largest-body-bytes	         0 phase-input-workers	         0 requested-workers	   68825 B/op	      30 allocs/op
BenchmarkWorkerLifecycleDiagnostic/many_funcs/callers=4/backend/raw/requested=1-16    	     981	    105298 ns/op	         1.000 backend-worker-limit	      2053 body-bytes	         4.000 callers	       301.0 functions	        16.00 gomaxprocs	        17.00 largest-body-bytes	         1.000 phase-input-workers	         1.000 requested-workers	   68825 B/op	      30 allocs/op
BenchmarkWorkerLifecycleDiagnostic/many_funcs/callers=4/backend/raw/requested=2-16    	    1105	    119328 ns/op	         2.000 backend-worker-limit	      2053 body-bytes	         4.000 callers	       301.0 functions	        16.00 gomaxprocs	        17.00 largest-body-bytes	         2.000 phase-input-workers	         2.000 requested-workers	  144424 B/op	      56 allocs/op
