bounds	benchmark	unit	base_median	candidate_median	delta_percent	p	base_n	candidate_n	status
explicit	BenchmarkCompileCompact/sieve	ns/op	21394.5	19159.5	-10.446610110075017	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileCompact/sieve	B/op	19784	16743.5	-15.36847957945815	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileCompact/sieve	allocs/op	37	37	0	1	6	6	paired
explicit	BenchmarkCompileCompact/nbody	ns/op	81863.5	68165.5	-16.73273192570559	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileCompact/nbody	B/op	74192	74933.5	0.9994339012292519	0.20995670995670995	6	6	paired
explicit	BenchmarkCompileCompact/nbody	allocs/op	92	92	0	1	6	6	paired
explicit	BenchmarkCompileCompact/spectralnorm	ns/op	62857.5	53999	-14.092988108022109	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileCompact/spectralnorm	B/op	64040	64650.5	0.9533104309806362	0.008658008658008658	6	6	paired
explicit	BenchmarkCompileCompact/spectralnorm	allocs/op	81	81	0	1	6	6	paired
explicit	BenchmarkCompileCompact/fannkuch	ns/op	108251.5	93751	-13.395195447638141	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileCompact/fannkuch	B/op	69418	69837.5	0.6043101212941826	0.023809523809523808	6	6	paired
explicit	BenchmarkCompileCompact/fannkuch	allocs/op	71	71	0	1	6	6	paired
explicit	BenchmarkCompileCompact/matmul	ns/op	59760.5	52099.5	-12.819504522217851	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileCompact/matmul	B/op	64892.5	65670	1.1981353777401171	0.06277056277056277	6	6	paired
explicit	BenchmarkCompileCompact/matmul	allocs/op	78	78	0	1	6	6	paired
explicit	BenchmarkCompileCompact/quicksort	ns/op	57617.5	50765	-11.893088037488608	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileCompact/quicksort	B/op	30111	30506	1.311812958719405	0.37012987012987014	6	6	paired
explicit	BenchmarkCompileCompact/quicksort	allocs/op	72	72	0	1	6	6	paired
explicit	BenchmarkCompileCompact/crc32	ns/op	35296.5	30648.5	-13.168444463332063	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileCompact/crc32	B/op	28688.5	28720.5	0.11154295275110915	0.7965367965367965	6	6	paired
explicit	BenchmarkCompileCompact/crc32	allocs/op	47	47	0	1	6	6	paired
explicit	BenchmarkCompileCompact/sha256	ns/op	77423.5	66123.5	-14.595051889930055	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileCompact/sha256	B/op	66229.5	66035	-0.293675778920266	0.3722943722943723	6	6	paired
explicit	BenchmarkCompileCompact/sha256	allocs/op	57	57	0	1	6	6	paired
explicit	BenchmarkCompileCompact/raytrace	ns/op	206312.5	167268	-18.924931838836713	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileCompact/raytrace	B/op	146024.5	145888	-0.09347746439809512	0.18181818181818182	6	6	paired
explicit	BenchmarkCompileCompact/raytrace	allocs/op	119	119	0	1	6	6	paired
explicit	BenchmarkCompileCompact/regexmatch	ns/op	48103558	41222911.5	-14.303820312002703	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileCompact/regexmatch	B/op	1397357	1395389	-0.14083730929175253	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileCompact/regexmatch	allocs/op	1947	1949	0.10272213662043672	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileCompact/wasm3	ns/op	11889611.5	10268750	-13.632585892314475	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileCompact/wasm3	B/op	505584	502952	-0.5205860944966667	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileCompact/wasm3	allocs/op	837	839	0.2389486260454099	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileCompact/json-as	ns/op	1215812	1077528.5	-11.373756797925994	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileCompact/json-as	B/op	136288	136832	0.3991547311575472	0.015151515151515152	6	6	paired
explicit	BenchmarkCompileCompact/json-as	allocs/op	148	148	0	1	6	6	paired
explicit	BenchmarkCompileCompact/blake-as	ns/op	307736.5	262004.5	-14.860765622537464	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileCompact/blake-as	B/op	134082.5	133664	-0.31212126862193434	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileCompact/blake-as	allocs/op	97	93	-4.123711340206182	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileCompact/utf-as	ns/op	126878	107651	-15.153927394820222	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileCompact/utf-as	B/op	122152	121944	-0.1702796515816396	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileCompact/utf-as	allocs/op	73	73	0	1	6	6	paired
explicit	BenchmarkCompileCompact/xjb-mulhi	ns/op	24691.5	21570.5	-12.639977320130413	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileCompact/xjb-mulhi	B/op	26429	14744	-44.21279654924515	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileCompact/xjb-mulhi	allocs/op	30	30	0	1	6	6	paired
explicit	BenchmarkCompileCompact/swar-pack-parse	ns/op	25808	22559	-12.589119652820834	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileCompact/swar-pack-parse	B/op	26264.5	14736	-43.893849111919124	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileCompact/swar-pack-parse	allocs/op	29	29	0	1	6	6	paired
explicit	BenchmarkCompileCompact/json-as-simd	ns/op	1354847	1217406.5	-10.144355783346759	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileCompact/json-as-simd	B/op	144488	145160	0.465090526548928	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileCompact/json-as-simd	allocs/op	183	183	0	1	6	6	paired
explicit	BenchmarkCompileCompact/blake-as-simd	ns/op	934773	794578	-14.997758814172002	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileCompact/blake-as-simd	B/op	284696	284848	0.05339028296849069	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileCompact/blake-as-simd	allocs/op	139	138	-0.7194244604316502	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileCompact/utf-as-simd	ns/op	432440	374516.5	-13.394574969938022	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileCompact/utf-as-simd	B/op	146760	146656	-0.07086399563913659	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileCompact/utf-as-simd	allocs/op	137	135	-1.4598540145985384	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileCompact/coremark	ns/op	496263	424135	-14.534228826247375	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileCompact/coremark	B/op	131264	131248	-0.012189176011700997	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileCompact/coremark	allocs/op	96	96	0	1	6	6	paired
explicit	BenchmarkCompileCompact/blake3	ns/op	855335.5	727178.5	-14.983243417349101	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileCompact/blake3	B/op	139344	139312	-0.022964749110121474	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileCompact/blake3	allocs/op	109	109	0	1	6	6	paired
explicit	BenchmarkCompileCompact/qoi	ns/op	165224	139991.5	-15.27169176390839	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileCompact/qoi	B/op	68120	68088	-0.04697592483852153	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileCompact/qoi	allocs/op	93	93	0	1	6	6	paired
explicit	BenchmarkCompileCompact/lz4	ns/op	140628.5	121884	-13.329090475970373	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileCompact/lz4	B/op	64112	64096	-0.0249563264287489	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileCompact/lz4	allocs/op	69	69	0	1	6	6	paired
explicit	BenchmarkCompileCompact/zlib	ns/op	889533.5	782267	-12.058736405093228	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileCompact/zlib	B/op	301312	301296	-0.005310110450296168	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileCompact/zlib	allocs/op	176	176	0	1	6	6	paired
explicit	BenchmarkCompileCompact/zstd	ns/op	3393943	2983104.5	-12.105050084812852	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileCompact/zstd	B/op	1007256	1007248	-0.0007942370162106194	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileCompact/zstd	allocs/op	228	230	0.8771929824561431	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileCompact/lua	ns/op	17416535	15338617.5	-11.93071698819541	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileCompact/lua	B/op	813992	810752	-0.39803830995881473	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileCompact/lua	allocs/op	761	761	0	1	6	6	paired
explicit	BenchmarkCompileCompact/sqlite3	ns/op	73226445.5	61978856.5	-15.360009520057883	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileCompact/sqlite3	B/op	2249208	2234928	-0.6348901479987568	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileCompact/sqlite3	allocs/op	2150	2152	0.09302325581395099	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileCompact/ruby	ns/op	808610242.5	652734082.5	-19.277044960260938	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileCompact/ruby	B/op	15186200	13853048	-8.778706983972295	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileCompact/ruby	allocs/op	4487	4481	-0.13371963449966273	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileCompact/esbuild	ns/op	407946903.5	338374009.5	-17.05439933557432	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileCompact/esbuild	B/op	18441752	18329320	-0.609660080018426	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileCompact/esbuild	allocs/op	9214	9212	-0.021706099413931756	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileCompact/isa_i32	ns/op	221247.5	174189	-21.269618865749894	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileCompact/isa_i32	B/op	30952	30888	-0.2067717756526255	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileCompact/isa_i32	allocs/op	43	43	0	1	6	6	paired
explicit	BenchmarkCompileCompact/isa_i64	ns/op	226398.5	177384	-21.649657572819603	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileCompact/isa_i64	B/op	30952	30888	-0.2067717756526255	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileCompact/isa_i64	allocs/op	43	43	0	1	6	6	paired
explicit	BenchmarkCompileCompact/isa_f32	ns/op	152231	121012.5	-20.507321110680476	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileCompact/isa_f32	B/op	34544	30416	-11.94997684113015	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileCompact/isa_f32	allocs/op	69	69	0	1	6	6	paired
explicit	BenchmarkCompileCompact/isa_f64	ns/op	160504.5	132330	-17.553713447286523	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileCompact/isa_f64	B/op	34576	30448	-11.938917167977792	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileCompact/isa_f64	allocs/op	70	70	0	1	6	6	paired
explicit	BenchmarkCompileCompact/isa_mem	ns/op	120606.5	100937.5	-16.30840792162943	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileCompact/isa_mem	B/op	28624	25792	-9.89379541643376	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileCompact/isa_mem	allocs/op	39	39	0	1	6	6	paired
explicit	BenchmarkCompileCompact/isa_bulk_mem	ns/op	48766.5	45040.5	-7.64049091076866	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileCompact/isa_bulk_mem	B/op	14032	13616	-2.9646522234891726	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileCompact/isa_bulk_mem	allocs/op	41	41	0	1	6	6	paired
explicit	BenchmarkCompileCompact/isa_ctl	ns/op	114960.5	102921	-10.472727589041453	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileCompact/isa_ctl	B/op	61760	61744	-0.025906735751290988	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileCompact/isa_ctl	allocs/op	43	43	0	1	6	6	paired
explicit	BenchmarkCompileCompact/isa_call	ns/op	41011.5	36459.5	-11.099325798861292	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileCompact/isa_call	B/op	20984	20344	-3.0499428135722484	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileCompact/isa_call	allocs/op	66	66	0	1	6	6	paired
explicit	BenchmarkCompileCompact/isa_var	ns/op	32897	27435	-16.603337690366903	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileCompact/isa_var	B/op	25712	24944	-2.986932171748602	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileCompact/isa_var	allocs/op	37	37	0	1	6	6	paired
explicit	BenchmarkCompileCompact/isa_cvt	ns/op	101433	88326	-12.921830173612136	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileCompact/isa_cvt	B/op	26280	23560	-10.350076103500761	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileCompact/isa_cvt	allocs/op	52	52	0	1	6	6	paired
explicit	BenchmarkCompileCompact/isa_simd_v128	ns/op	82583.5	68587	-16.948300810694626	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileCompact/isa_simd_v128	B/op	33112	33096	-0.0483208504469701	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileCompact/isa_simd_v128	allocs/op	57	57	0	1	6	6	paired
explicit	BenchmarkCompileCompact/isa_simd_i8x16	ns/op	308604.5	244962.5	-20.622511985405268	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileCompact/isa_simd_i8x16	B/op	46376	39336	-15.180265654648961	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileCompact/isa_simd_i8x16	allocs/op	66	66	0	1	6	6	paired
explicit	BenchmarkCompileCompact/isa_simd_i16x8	ns/op	401806	325178.5	-19.070770471321985	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileCompact/isa_simd_i16x8	B/op	42864	36592	-14.632325494587528	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileCompact/isa_simd_i16x8	allocs/op	51	51	0	1	6	6	paired
explicit	BenchmarkCompileCompact/isa_simd_i32x4	ns/op	371644	302738	-18.540861684838184	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileCompact/isa_simd_i32x4	B/op	37336	31064	-16.798800085708166	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileCompact/isa_simd_i32x4	allocs/op	51	51	0	1	6	6	paired
explicit	BenchmarkCompileCompact/isa_simd_i64x2	ns/op	230737.5	186318	-19.25109702584106	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileCompact/isa_simd_i64x2	B/op	35520	29312	-17.47747747747748	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileCompact/isa_simd_i64x2	allocs/op	48	48	0	1	6	6	paired
explicit	BenchmarkCompileCompact/isa_simd_f32x4	ns/op	233013	189015.5	-18.88199370850553	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileCompact/isa_simd_f32x4	B/op	35800	29592	-17.34078212290503	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileCompact/isa_simd_f32x4	allocs/op	50	50	0	1	6	6	paired
explicit	BenchmarkCompileCompact/isa_simd_f64x2	ns/op	235111.5	189860	-19.246825442396474	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileCompact/isa_simd_f64x2	B/op	35752	29544	-17.36406354889237	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileCompact/isa_simd_f64x2	allocs/op	49	49	0	1	6	6	paired
explicit	BenchmarkCompileCompact/isa_simd_reduce	ns/op	81118.5	66040.5	-18.587621812533516	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileCompact/isa_simd_reduce	B/op	28600	25752	-9.958041958041964	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileCompact/isa_simd_reduce	allocs/op	38	38	0	1	6	6	paired
explicit	BenchmarkCompileFull/tiny	ns/op	16838.5	15673.5	-6.918668527481664	0.025974025974025976	6	6	paired
explicit	BenchmarkCompileFull/tiny	code-B	96	96	0	1	6	6	paired
explicit	BenchmarkCompileFull/tiny	B/op	16294	16379.5	0.5247330305633957	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileFull/tiny	allocs/op	75	77	2.6666666666666616	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileFull/fib_iter	ns/op	19808.5	18499	-6.61079839462857	0.004329004329004329	6	6	paired
explicit	BenchmarkCompileFull/fib_iter	code-B	99	99	0	1	6	6	paired
explicit	BenchmarkCompileFull/fib_iter	B/op	18240	17800	-2.412280701754388	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileFull/fib_iter	allocs/op	75	77	2.6666666666666616	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileFull/fib_rec	ns/op	19391.5	19078	-1.6166877240027855	0.30952380952380953	6	6	paired
explicit	BenchmarkCompileFull/fib_rec	code-B	163	163	0	1	6	6	paired
explicit	BenchmarkCompileFull/fib_rec	B/op	18072	17368	-3.8955289951305927	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileFull/fib_rec	allocs/op	83	85	2.4096385542168752	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileFull/arith	ns/op	21632	19267	-10.93287721893491	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileFull/arith	code-B	107	107	0	1	6	6	paired
explicit	BenchmarkCompileFull/arith	B/op	32617	18096	-44.51972897568752	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileFull/arith	allocs/op	75	77	2.6666666666666616	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileFull/float	ns/op	21030	18880	-10.223490252020916	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileFull/float	code-B	150	150	0	1	6	6	paired
explicit	BenchmarkCompileFull/float	B/op	32681	18160	-44.43254490376671	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileFull/float	allocs/op	79	81	2.5316455696202445	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileFull/memory	ns/op	26160	23083	-11.76223241590214	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileFull/memory	code-B	292	292	0	1	6	6	paired
explicit	BenchmarkCompileFull/memory	B/op	19872.5	19056	-4.108692917348089	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileFull/memory	allocs/op	90	92	2.2222222222222143	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileFull/memory_tree	ns/op	37022.5	29789.5	-19.536768181511242	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileFull/memory_tree	code-B	566	566	0	1	6	6	paired
explicit	BenchmarkCompileFull/memory_tree	B/op	35345	23905	-32.366671382090814	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileFull/memory_tree	allocs/op	112	114	1.7857142857142794	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileFull/globals	ns/op	22725.5	21865	-3.786495346637042	0.015151515151515152	6	6	paired
explicit	BenchmarkCompileFull/globals	code-B	148	148	0	1	6	6	paired
explicit	BenchmarkCompileFull/globals	B/op	20248	19568.5	-3.355887001185298	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileFull/globals	allocs/op	95	97	2.1052631578947434	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileFull/dispatch	ns/op	30045	27659	-7.941421201531041	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileFull/dispatch	code-B	475	475	0	1	6	6	paired
explicit	BenchmarkCompileFull/dispatch	B/op	35681	35777	0.2690507553039456	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileFull/dispatch	allocs/op	120	122	1.6666666666666607	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileFull/branches	ns/op	18527.5	17661	-4.676831736607745	0.004329004329004329	6	6	paired
explicit	BenchmarkCompileFull/branches	code-B	120	120	0	1	6	6	paired
explicit	BenchmarkCompileFull/branches	B/op	19040	18088	-5.000000000000004	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileFull/branches	allocs/op	75	77	2.6666666666666616	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileFull/many_funcs	ns/op	439000.5	376514	-14.233810667641611	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileFull/many_funcs	code-B	7817	7817	0	1	6	6	paired
explicit	BenchmarkCompileFull/many_funcs	B/op	159122	161617	1.567979286333765	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileFull/many_funcs	allocs/op	84	86	2.3809523809523725	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileFull/linked_list	ns/op	27220.5	23612	-13.25655296559578	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileFull/linked_list	code-B	274	274	0	1	6	6	paired
explicit	BenchmarkCompileFull/linked_list	B/op	22057	20209	-8.378292605522052	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileFull/linked_list	allocs/op	90	92	2.2222222222222143	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileFull/mandelbrot	ns/op	31106	26041.5	-16.281424805503764	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileFull/mandelbrot	code-B	504	504	0	1	6	6	paired
explicit	BenchmarkCompileFull/mandelbrot	B/op	34817	26697	-23.32194043139846	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileFull/mandelbrot	allocs/op	94	96	2.127659574468077	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileFull/sieve	ns/op	29521	25426.5	-13.869787608820838	0.0021645021645021645	6	6	paired
explicit	BenchmarkCompileFull/sieve	code-B	367	367	0	1	6	6	paired
explicit	BenchmarkCompileFull/sieve	B/op	25705	22449	-12.66679634312391	0.0021645021645021645	6	6	paired
