stage,bounds,benchmark,engine,kind,unit,main_median,branch_median,absolute_increase,increase_percent,p,unadjusted_p_below_005,samples_each,benchtime,note
full screen,signals,BenchmarkWazeroExec/isa_simd_i32x4.lt_u,wazero,time,ns/op,5337,5338.5,1.5,0.028105677346834668,0.8181818181818182,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,signals,BenchmarkWazeroExec/isa_simd_i64x2.le_s,wazero,time,ns/op,4921,4922.5,1.5,0.030481609428978373,0.8181818181818182,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,explicit,BenchmarkWazeroExec/isa_simd_i64x2.lt_s,wazero,time,ns/op,3711,3712.5,1.5,0.04042037186742231,0.9069264069264069,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,explicit,BenchmarkWazeroExec/isa_simd_i64x2.ne,wazero,time,ns/op,4915,4916.5,1.5,0.03051881993896277,0.6666666666666666,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,signals,BenchmarkWazeroExec/isa_simd_i64x2.neg,wazero,time,ns/op,1287,1288.5,1.5,0.11655011655011815,1,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,explicit,BenchmarkWazeroExec/isa_simd_i8x16.lt_s,wazero,time,ns/op,2093.5,2095,1.5,0.07165034631000378,0.512987012987013,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,signals,BenchmarkWazeroExec/isa_simd_reduce.i32x4_bitmask,wazero,time,ns/op,1327.5,1329,1.5,0.1129943502824915,0.329004329004329,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,signals,BenchmarkWazeroExec/xjb-mulhi.runN,wazero,time,ns/op,2178,2179.5,1.5,0.06887052341597588,0.9047619047619048,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,explicit,BenchmarkWazeroExec/branches.classify,wazero,time,ns/op,22.685,24.03,1.3450000000000024,5.92902799206525,0.0021645021645021645,true,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,explicit,BenchmarkWazeroExec/fib_iter.fib,wazero,time,ns/op,30.925,32.215,1.2900000000000027,4.17138237671788,0.004329004329004329,true,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,explicit,BenchmarkWazeroExec/swar-pack-parse.pack,wazero,time,ns/op,23.29,24.415,1.125,4.830399313009881,0.0021645021645021645,true,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,explicit,BenchmarkWazeroExec/isa_bulk_mem.copy_fwd_64,wazero,time,ns/op,729,730.05,1.0499999999999545,0.14403292181068839,0.9372294372294372,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,explicit,BenchmarkWazeroExec/isa_simd_i16x8.add,wazero,time,ns/op,1635,1636,1,0.06116207951070152,1,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,signals,BenchmarkWazeroExec/isa_simd_i16x8.ne,wazero,time,ns/op,3264.5,3265.5,1,0.030632562413845932,1,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,explicit,BenchmarkWazeroExec/isa_simd_i16x8.sub,wazero,time,ns/op,1633.5,1634.5,1,0.06121824303642054,0.6796536796536796,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,signals,BenchmarkWazeroExec/isa_simd_i32x4.gt_s,wazero,time,ns/op,1635.5,1636.5,1,0.061143381228978555,0.6861471861471862,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,explicit,BenchmarkWazeroExec/isa_simd_i32x4.min_s,wazero,time,ns/op,1639.5,1640.5,1,0.06099420555047974,0.8484848484848485,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,explicit,BenchmarkWazeroExec/isa_simd_i32x4.sub,wazero,time,ns/op,1639,1640,1,0.06101281269066394,0.7207792207792207,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,signals,BenchmarkWazeroExec/isa_simd_i64x2.eq,wazero,time,ns/op,3259.5,3260.5,1,0.030679552078538563,0.9199134199134199,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,signals,BenchmarkJsonAsSerialize_wazero,wazero,time,ns/op,150.95,151.9,0.950000000000017,0.6293474660483689,0.5887445887445888,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,explicit,BenchmarkWazeroExec/dispatch.apply,wazero,time,ns/op,25.63,26.535,0.9050000000000011,3.5310183378852944,0.025974025974025976,true,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,explicit,BenchmarkExecHostRoundtrip_wazero,wazero,time,ns/op,373,373.79999999999995,0.7999999999999545,0.2144772117962379,0.9372294372294372,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,explicit,BenchmarkWazeroExec/many_funcs.run,wazero,time,ns/op,26.09,26.84,0.75,2.8746646224607098,0.06493506493506493,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,explicit,BenchmarkWazeroExec/swar-pack-parse.parse4,wazero,time,ns/op,23.41,24.05,0.6400000000000006,2.733874412644166,0.0367965367965368,true,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,signals,BenchmarkWazeroExec/isa_simd_i32x4.eq,wazero,time,ns/op,1638,1638.5,0.5,0.030525030525030417,0.6991341991341992,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,signals,BenchmarkWazeroExec/isa_simd_i32x4.max_u,wazero,time,ns/op,1638.5,1639,0.5,0.030515715593537607,0.854978354978355,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,signals,BenchmarkWazeroExec/isa_simd_i64x2.add,wazero,time,ns/op,1635.5,1636,0.5,0.030571690614489277,0.7857142857142857,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,explicit,BenchmarkWazeroExec/isa_simd_i8x16.ge_u,wazero,time,ns/op,3257,3257.5,0.5,0.01535155050660375,0.7922077922077922,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,signals,BenchmarkWazeroExec/isa_simd_i8x16.sub,wazero,time,ns/op,1635,1635.5,0.5,0.03058103975535076,1,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,explicit,BenchmarkWazeroInstantiate/dispatch,wazero,time,ns/op,7906.5,7907,0.5,0.00632391070638505,0.9372294372294372,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,explicit,BenchmarkWazeroExec/xjb-mulhi.mulhi,wazero,time,ns/op,24.945,25.33,0.384999999999998,1.543395470034059,0.5887445887445888,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,explicit,BenchmarkExecCallOverhead_wazero,wazero,time,ns/op,26.810000000000002,27.134999999999998,0.32499999999999574,1.2122342409548459,0.17965367965367965,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,explicit,BenchmarkExecFibLoop_wazero,wazero,time,ns/op,39.03,39.345,0.3149999999999977,0.8070714834742532,0.6233766233766234,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,explicit,BenchmarkWazeroExec/tiny.add,wazero,time,ns/op,24.07,24.28,0.21000000000000085,0.8724553385957678,0.9372294372294372,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,signals,BenchmarkJsonAsDeserialize_wazero,wazero,time,ns/op,299.9,300.05,0.1500000000000341,0.05001667222408468,1,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,signals,BenchmarkExecFibLoop_wazero,wazero,time,ns/op,39.34,39.365,0.02499999999999858,0.06354855109302893,0.6991341991341992,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,explicit,BenchmarkWazeroCompile/ruby,wazero,memory,allocs/op,430945,430949,4,0.0009281926927950934,0.3181818181818182,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,signals,BenchmarkWazeroCompile/ruby,wazero,memory,allocs/op,430945,430949,4,0.0009281926927950934,0.05411255411255411,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,signals,BenchmarkWazeroCompile/ruby,wazero,memory,B/op,431530144,431567072,36928,0.008557455490287857,0.05844155844155844,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,explicit,BenchmarkWazeroCompile/ruby,wazero,memory,B/op,431530152,431567072,36920,0.008555601463511309,0.37445887445887444,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,signals,BenchmarkExecFibRec_wazero,wazero,memory,B/op,1353,1366.5,13.5,0.9977827050997812,0.170995670995671,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,explicit,BenchmarkExecFibRec_wazero,wazero,memory,B/op,1352,1355,3,0.22189349112426981,0.6883116883116883,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,signals,BenchmarkWazeroInstantiate/qoi,wazero,memory,B/op,2104640.5,2104643,2.5,0.00011878513219709674,0.5194805194805194,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,signals,BenchmarkWazeroInstantiate/lz4,wazero,memory,B/op,2104691.5,2104693.5,2,0.00009502580307074737,0.2683982683982684,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,signals,BenchmarkCompile_wazero,wazero,memory,B/op,299286.5,299288,1.5,0.0005011920016340099,0.3484848484848485,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,signals,BenchmarkWazeroInstantiate/matmul,wazero,memory,B/op,1056174.5,1056176,1.5,0.00014202198594936988,0.3398268398268398,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,explicit,BenchmarkCompile_wazero,wazero,memory,B/op,299286,299287,1,0.0003341285593094767,0.5541125541125541,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,signals,BenchmarkWazeroCompile/tiny,wazero,memory,B/op,274819.5,274820.5,1,0.0003638751980838961,0.8051948051948052,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,explicit,BenchmarkWazeroInstantiate/isa_mem,wazero,memory,B/op,1055959.5,1055960.5,1,0.00009470060167160455,0.16233766233766234,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,explicit,BenchmarkWazeroInstantiate/matmul,wazero,memory,B/op,1056175,1056176,1,0.00009468127915024382,0.14502164502164502,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,signals,BenchmarkWazeroInstantiate/nbody,wazero,memory,B/op,1056175,1056176,1,0.00009468127915024382,0.21861471861471862,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,explicit,BenchmarkWazeroInstantiate/quicksort,wazero,memory,B/op,1056174,1056175,1,0.00009468136878965083,0.44805194805194803,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,signals,BenchmarkWazeroInstantiate/sha256,wazero,memory,B/op,1121735,1121736,1,0.00008914761506773061,0.22727272727272727,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,explicit,BenchmarkWazeroInstantiate/spectralnorm,wazero,memory,B/op,1056175,1056176,1,0.00009468127915024382,0.18398268398268397,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,signals,BenchmarkWazeroInstantiate/spectralnorm,wazero,memory,B/op,1056174,1056175,1,0.00009468136878965083,0.18831168831168832,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,explicit,BenchmarkWazeroCompile/blake-as,wazero,memory,B/op,1157968,1157968.5,0.5,0.00004317908612883059,0.5454545454545454,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,signals,BenchmarkWazeroCompile/blake3,wazero,memory,B/op,1616776,1616776.5,0.5,0.00003092574358820599,0.18181818181818182,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,signals,BenchmarkWazeroCompile/isa_ctl,wazero,memory,B/op,723904,723904.5,0.5,0.00006906993192945521,0.5454545454545454,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,explicit,BenchmarkWazeroInstantiate/blake3,wazero,memory,B/op,1056055,1056055.5,0.5,0.00004734601890543644,0.4264069264069264,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,signals,BenchmarkWazeroInstantiate/isa_mem,wazero,memory,B/op,1055960,1055960.5,0.5,0.000047350278409297175,0.461038961038961,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,explicit,BenchmarkWazeroInstantiate/lz4,wazero,memory,B/op,2104692,2104692.5,0.5,0.000023756445122202763,0.5627705627705628,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,explicit,BenchmarkWazeroInstantiate/sha256,wazero,memory,B/op,1121734.5,1121735,0.5,0.00004457382740685745,0.5562770562770563,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,signals,BenchmarkWazeroExec/branches.classify,wazero,raw batch counter,allocs/op,88549.5,91424.5,2875,3.246771579737895,0.09307359307359307,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,signals,BenchmarkWazeroExec/dispatch.apply,wazero,raw batch counter,allocs/op,82557.5,83840,1282.5,1.5534627380916266,0.9372294372294372,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,signals,BenchmarkWazeroExec/swar-pack-parse.pack,wazero,raw batch counter,allocs/op,92036,92952.5,916.5,0.9958059889608517,0.5887445887445888,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,explicit,BenchmarkWazeroExec/xjb-mulhi.mulhi,wazero,raw batch counter,allocs/op,86148,86827,679,0.7881784835399586,0.6991341991341992,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,explicit,BenchmarkWazeroExec/memory.sum,wazero,raw batch counter,allocs/op,6148.5,6810,661.5,10.758721639424241,0.24025974025974026,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,signals,BenchmarkWazeroExec/memory.sum,wazero,raw batch counter,allocs/op,6353,6900.5,547.5,8.61797575948371,0.13203463203463203,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,signals,BenchmarkWazeroExec/swar-pack-parse.parse4,wazero,raw batch counter,allocs/op,91428.5,91900.5,472,0.5162504033206172,0.9372294372294372,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,explicit,BenchmarkWazeroExec/isa_bulk_mem.copy_back_64,wazero,raw batch counter,allocs/op,2982,3177.5,195.5,6.55600268276324,0.30952380952380953,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,explicit,BenchmarkWazeroExec/isa_bulk_mem.copy_fwd_64,wazero,raw batch counter,allocs/op,2768.5,2917,148.5,5.363915477695502,0.04112554112554113,true,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,signals,BenchmarkWazeroExec/isa_bulk_mem.copy_back_64,wazero,raw batch counter,allocs/op,3008,3147.5,139.5,4.637632978723394,0.6991341991341992,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,signals,BenchmarkWazeroExec/arith.run,wazero,raw batch counter,allocs/op,1493.5,1598,104.5,6.9969869434215015,0.09307359307359307,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,signals,BenchmarkWazeroExec/isa_simd_f64x2.nearest,wazero,raw batch counter,allocs/op,781,824,43,5.5057618437900135,0.06926406926406926,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,signals,BenchmarkWazeroExec/tiny.add,wazero,raw batch counter,allocs/op,88448,88487,39,0.044093704775693965,1,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,signals,BenchmarkWazeroExec/isa_simd_i8x16.neg,wazero,raw batch counter,allocs/op,1529.5,1568,38.5,2.517162471395884,0.021645021645021644,true,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,explicit,BenchmarkWazeroExec/isa_simd_i32x4.extend_low_s,wazero,raw batch counter,allocs/op,1192.5,1225.5,33,2.767295597484276,0.12337662337662338,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
