run,bounds,benchmark,unit,main_median,after_median,change_percent,p,samples_each,benchtime,note
fixed-rss-signals,signals,BenchmarkCompileCompact/fib_iter,allocs/op,28,28,0,1,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/fib_rec,ns/op,60007.5,43345.5,-27.76652918385202,0.30952380952380953,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/fib_rec,B/op,13312,12544,-5.769230769230771,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/fib_rec,allocs/op,37,37,0,1,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/arith,ns/op,50885.5,41977.5,-17.505969283980704,0.6991341991341992,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/arith,B/op,27504,12912,-53.054101221640494,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/arith,allocs/op,27,27,0,1,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/float,ns/op,41757.5,52108,24.787163982518102,0.30952380952380953,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/float,B/op,28096,13504,-51.93621867881548,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/float,allocs/op,41,41,0,1,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/memory,ns/op,51216,45655,-10.857935020306153,1,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/memory,B/op,13632,12736,-6.572769953051639,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/memory,allocs/op,34,34,0,1,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/memory_tree,ns/op,58941,67508,14.534873856907748,0.9372294372294372,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/memory_tree,B/op,28496,16976,-40.42672655811342,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/memory_tree,allocs/op,51,51,0,1,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/globals,ns/op,46496.5,46100.5,-0.8516770079468383,0.9372294372294372,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/globals,B/op,13720,12952,-5.59766763848396,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/globals,allocs/op,40,40,0,1,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/dispatch,ns/op,50925,50308.5,-1.210603829160528,0.9372294372294372,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/dispatch,B/op,11352,11336,-0.14094432699084392,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/dispatch,allocs/op,44,44,0,1,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/branches,ns/op,35950.5,33666,-6.354570868277209,0.9372294372294372,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/branches,B/op,13296,12272,-7.701564380264736,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/branches,allocs/op,26,26,0,1,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/many_funcs,ns/op,362121.5,330770,-8.657729518959801,0.06493506493506493,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/many_funcs,B/op,53320,53064,-0.4801200300075026,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/many_funcs,allocs/op,40,40,0,1,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/linked_list,ns/op,46536.5,46701,0.3534859733757445,0.9372294372294372,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/linked_list,B/op,16864,14944,-11.38519924098672,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/linked_list,allocs/op,38,38,0,1,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/mandelbrot,ns/op,48846,49196.5,0.7175613151537474,0.6991341991341992,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/mandelbrot,B/op,30304,22112,-27.03273495248152,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/mandelbrot,allocs/op,58,58,0,1,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/sieve,ns/op,71054.5,45118.5,-36.50155866271665,0.06493506493506493,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/sieve,B/op,20976,17648,-15.86575133485889,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/sieve,allocs/op,39,39,0,1,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/nbody,ns/op,139985,131739,-5.890631139050617,0.6991341991341992,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/nbody,B/op,74208,74208,0,1,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/nbody,allocs/op,92,92,0,1,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/spectralnorm,ns/op,109385.5,105913,-3.1745523858281,0.9372294372294372,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/spectralnorm,B/op,64040,64040,0,1,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/spectralnorm,allocs/op,81,81,0,1,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/fannkuch,ns/op,171377,160716,-6.2207880870828625,0.24025974025974026,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/fannkuch,B/op,69344,69344,0,1,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/fannkuch,allocs/op,71,71,0,1,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/matmul,ns/op,108363,100087,-7.6372931720236625,0.008658008658008658,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/matmul,B/op,64872,64872,0,1,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/matmul,allocs/op,78,78,0,1,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/quicksort,ns/op,108468,92682,-14.553601062064391,0.06493506493506493,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/quicksort,B/op,30072,30072,0,1,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/quicksort,allocs/op,72,72,0,1,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/crc32,ns/op,66932,62673.5,-6.362427538397175,0.3939393939393939,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/crc32,B/op,28640,28640,0,1,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/crc32,allocs/op,47,47,0,1,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/sha256,ns/op,121378.5,111449.5,-8.18019665756291,0.06493506493506493,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/sha256,B/op,65992,65992,0,1,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/sha256,allocs/op,57,57,0,1,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/raytrace,ns/op,282576,255021.5,-9.751181982900171,0.3939393939393939,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/raytrace,B/op,145888,145888,0,1,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/raytrace,allocs/op,119,119,0,1,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/regexmatch,ns/op,50179447,42786316.5,-14.733383769653742,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/regexmatch,B/op,1397368,1395400,-0.14083620062861346,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/regexmatch,allocs/op,1947,1949,0.10272213662043672,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/wasm3,ns/op,12410447.5,10923018,-11.985301094098343,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/wasm3,B/op,505584,502952,-0.5205860944966667,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/wasm3,allocs/op,837,839,0.2389486260454099,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/json-as,ns/op,1609489.5,1228579.5,-23.666510405939277,0.015151515151515152,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/json-as,B/op,136288,136832,0.3991547311575472,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/json-as,allocs/op,148,148,0,1,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/blake-as,ns/op,552000,389391,-29.458152173913042,0.015151515151515152,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/blake-as,B/op,133864,133664,-0.14940536664076465,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/blake-as,allocs/op,97,93,-4.123711340206182,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/utf-as,ns/op,245187.5,241059,-1.6838134081060385,0.8181818181818182,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/utf-as,B/op,121960,121944,-0.013119055428012505,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/utf-as,allocs/op,73,73,0,1,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/xjb-mulhi,ns/op,63530,82261.5,29.48449551393042,0.5887445887445888,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/xjb-mulhi,B/op,28608,17088,-40.26845637583892,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/xjb-mulhi,allocs/op,32,32,0,1,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/swar-pack-parse,ns/op,69101,67943.5,-1.6750842968987434,0.8181818181818182,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/swar-pack-parse,B/op,26264,14744,-43.862321047822114,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/swar-pack-parse,allocs/op,29,29,0,1,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/json-as-simd,ns/op,1552267,1283517.5,-17.313355241076433,0.008658008658008658,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/json-as-simd,B/op,144504,145176,0.46503903006145375,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/json-as-simd,allocs/op,183,183,0,1,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/blake-as-simd,ns/op,1114671,952281.5,-14.56837936933858,0.09307359307359307,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/blake-as-simd,B/op,284696,284848,0.05339028296849069,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/blake-as-simd,allocs/op,139,138,-0.7194244604316502,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/utf-as-simd,ns/op,587645.5,601572,2.369881161346421,0.5887445887445888,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/utf-as-simd,B/op,146760,146656,-0.07086399563913659,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/utf-as-simd,allocs/op,137,135,-1.4598540145985384,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/coremark,ns/op,631241.5,564524,-10.569251229521504,0.24025974025974026,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/coremark,B/op,131264,131248,-0.012189176011700997,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/coremark,allocs/op,96,96,0,1,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/blake3,ns/op,934903,851088.5,-8.96504771083203,0.30952380952380953,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/blake3,B/op,139344,139312,-0.022964749110121474,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/blake3,allocs/op,109,109,0,1,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/qoi,ns/op,339367.5,326216.5,-3.875150095398061,0.3939393939393939,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/qoi,B/op,68128,68096,-0.04697040864255486,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/qoi,allocs/op,93,93,0,1,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/lz4,ns/op,283787.5,289820,2.125710258556146,0.6991341991341992,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/lz4,B/op,64112,64096,-0.0249563264287489,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/lz4,allocs/op,69,69,0,1,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/zlib,ns/op,1073404.5,916191.5,-14.646202806118291,0.17965367965367965,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/zlib,B/op,301320,301304,-0.005309969467670594,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/zlib,allocs/op,176,176,0,1,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/zstd,ns/op,3449616,2948849.5,-14.516586773716266,0.004329004329004329,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/zstd,B/op,1007256,1007248,-0.0007942370162106194,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/zstd,allocs/op,228,230,0.8771929824561431,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/lua,ns/op,18059029.5,15577899.5,-13.738999651116357,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/lua,B/op,813992,810752,-0.39803830995881473,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/lua,allocs/op,761,761,0,1,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/sqlite3,ns/op,75333952,64665911,-14.16100007603477,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/sqlite3,B/op,2249216,2234936,-0.6348878898247201,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/sqlite3,allocs/op,2150,2152,0.09302325581395099,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/ruby,ns/op,831553650.5,674427645.5,-18.89547414114804,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/ruby,B/op,15186200,13853048,-8.778706983972295,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/ruby,allocs/op,4487,4481,-0.13371963449966273,0.31601731601731603,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/esbuild,ns/op,423791395,353208356,-16.65513737012051,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/esbuild,B/op,18441752,18329320,-0.609660080018426,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/esbuild,allocs/op,9214,9212,-0.021706099413931756,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/isa_i32,ns/op,304333,348545,14.527507697160669,0.8181818181818182,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/isa_i32,B/op,30952,30888,-0.2067717756526255,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/isa_i32,allocs/op,43,43,0,1,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/isa_i64,ns/op,392912.5,300661,-23.47889161072758,0.17965367965367965,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/isa_i64,B/op,30952,30896,-0.18092530369604454,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/isa_i64,allocs/op,43,43.5,1.1627906976744207,0.18181818181818182,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/isa_f32,ns/op,297339.5,194587.5,-34.557130821838335,0.025974025974025976,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/isa_f32,B/op,34560,30416,-11.990740740740746,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/isa_f32,allocs/op,70,69,-1.4285714285714235,0.06060606060606061,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/isa_f64,ns/op,210563.5,188054,-10.69012435678548,0.13203463203463203,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/isa_f64,B/op,34576,30448,-11.938917167977792,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/isa_f64,allocs/op,70,70,0,1,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/isa_mem,ns/op,155160,133683,-13.84184068058778,0.04112554112554113,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/isa_mem,B/op,28640,25808,-9.888268156424584,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/isa_mem,allocs/op,39,39,0,1,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/isa_bulk_mem,ns/op,92837.5,102917.5,10.857681432610743,0.8181818181818182,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/isa_bulk_mem,B/op,14032,13616,-2.9646522234891726,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/isa_bulk_mem,allocs/op,41,41,0,1,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/isa_ctl,ns/op,157625,142050,-9.881046788263282,0.17965367965367965,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/isa_ctl,B/op,61760,61744,-0.025906735751290988,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/isa_ctl,allocs/op,43,43,0,1,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/isa_call,ns/op,78098,81430,4.266434479756209,0.9372294372294372,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/isa_call,B/op,20984,20344,-3.0499428135722484,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/isa_call,allocs/op,66,66,0,1,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/isa_var,ns/op,74892,52443.5,-29.974496608449495,0.025974025974025976,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/isa_var,B/op,25712,24944,-2.986932171748602,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/isa_var,allocs/op,37,37,0,1,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/isa_cvt,ns/op,135952,123337.5,-9.278642462045427,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/isa_cvt,B/op,26280,23560,-10.350076103500761,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/isa_cvt,allocs/op,52,52,0,1,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/isa_simd_v128,ns/op,113608,104871,-7.6904795436941065,0.3939393939393939,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/isa_simd_v128,B/op,33128,33112,-0.04829751267809712,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/isa_simd_v128,allocs/op,57,57,0,1,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/isa_simd_i8x16,ns/op,342147.5,270501.5,-20.940091627149105,0.025974025974025976,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/isa_simd_i8x16,B/op,46376,39336,-15.180265654648961,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/isa_simd_i8x16,allocs/op,66,66,0,1,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/isa_simd_i16x8,ns/op,444509,352883.5,-20.61274349900677,0.24025974025974026,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/isa_simd_i16x8,B/op,42864,36592,-14.632325494587528,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/isa_simd_i16x8,allocs/op,51,51,0,1,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/isa_simd_i32x4,ns/op,409430,339472,-17.086681484014367,0.06493506493506493,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/isa_simd_i32x4,B/op,37336,31064,-16.798800085708166,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/isa_simd_i32x4,allocs/op,51,51,0,1,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/isa_simd_i64x2,ns/op,292480.5,262636.5,-10.20375717355516,0.24025974025974026,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/isa_simd_i64x2,B/op,40416,34208,-15.360253365003961,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/isa_simd_i64x2,allocs/op,50,50,0,1,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/isa_simd_f32x4,ns/op,380011.5,236815.5,-37.68201751789091,0.004329004329004329,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/isa_simd_f32x4,B/op,35800,29592,-17.34078212290503,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/isa_simd_f32x4,allocs/op,50,50,0,1,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/isa_simd_f64x2,ns/op,360594,249500.5,-30.808471577452757,0.025974025974025976,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/isa_simd_f64x2,B/op,35752,29544,-17.36406354889237,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/isa_simd_f64x2,allocs/op,49,49,0,1,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/isa_simd_reduce,ns/op,102416.5,86119,-15.912963243227408,0.13203463203463203,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/isa_simd_reduce,B/op,28600,25752,-9.958041958041964,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/isa_simd_reduce,allocs/op,38,38,0,1,6,1x,"memory check, not a timing claim"
