bounds,benchmark,engine,unit,main_median,after_median,change_percent,p,main_samples,after_samples,measurement,status
explicit,BenchmarkExec/isa_cvt.reinterpret_f64,wago,calls/batch,35,34,-2.857142857142858,0.6103896103896104,6,6,reported,paired
explicit,BenchmarkExec/isa_cvt.reinterpret_f64,wago,B/op,0,0,0,1,6,6,raw per batch; use per-call metric,paired
explicit,BenchmarkExec/isa_cvt.reinterpret_f64,wago,allocs/op,0,0,0,1,6,6,raw per batch; use per-call metric,paired
explicit,BenchmarkExec/isa_cvt.reinterpret_f64,wago,B/call,0,0,0,1,6,6,derived per sample from calls/batch,paired
explicit,BenchmarkExec/isa_cvt.reinterpret_f64,wago,allocs/call,0,0,0,1,6,6,derived per sample from calls/batch,paired
explicit,BenchmarkExec/isa_simd_v128.not,wago,ns/op,1164.5,1159.5,-0.4293688278230956,0.8181818181818182,6,6,reported,paired
explicit,BenchmarkExec/isa_simd_v128.not,wago,calls/batch,1743,1742.5,-0.028686173264491632,0.7337662337662337,6,6,reported,paired
explicit,BenchmarkExec/isa_simd_v128.not,wago,B/op,0,0,0,1,6,6,raw per batch; use per-call metric,paired
explicit,BenchmarkExec/isa_simd_v128.not,wago,allocs/op,0,0,0,1,6,6,raw per batch; use per-call metric,paired
explicit,BenchmarkExec/isa_simd_v128.not,wago,B/call,0,0,0,1,6,6,derived per sample from calls/batch,paired
explicit,BenchmarkExec/isa_simd_v128.not,wago,allocs/call,0,0,0,1,6,6,derived per sample from calls/batch,paired
explicit,BenchmarkExec/isa_simd_v128.and,wago,ns/op,1651.5,1651,-0.03027550711474092,0.9372294372294372,6,6,reported,paired
explicit,BenchmarkExec/isa_simd_v128.and,wago,calls/batch,1208.5,1213.5,0.4137360364087739,0.6688311688311688,6,6,reported,paired
explicit,BenchmarkExec/isa_simd_v128.and,wago,B/op,0,0,0,1,6,6,raw per batch; use per-call metric,paired
explicit,BenchmarkExec/isa_simd_v128.and,wago,allocs/op,0,0,0,1,6,6,raw per batch; use per-call metric,paired
explicit,BenchmarkExec/isa_simd_v128.and,wago,B/call,0,0,0,1,6,6,derived per sample from calls/batch,paired
explicit,BenchmarkExec/isa_simd_v128.and,wago,allocs/call,0,0,0,1,6,6,derived per sample from calls/batch,paired
explicit,BenchmarkExec/isa_simd_v128.andnot,wago,ns/op,1643,1646,0.1825928180158254,0.43073593073593075,6,6,reported,paired
explicit,BenchmarkExec/isa_simd_v128.andnot,wago,calls/batch,1223,1210.5,-1.022076860179888,0.11471861471861472,6,6,reported,paired
explicit,BenchmarkExec/isa_simd_v128.andnot,wago,B/op,0,0,0,1,6,6,raw per batch; use per-call metric,paired
explicit,BenchmarkExec/isa_simd_v128.andnot,wago,allocs/op,0,0,0,1,6,6,raw per batch; use per-call metric,paired
explicit,BenchmarkExec/isa_simd_v128.andnot,wago,B/call,0,0,0,1,6,6,derived per sample from calls/batch,paired
explicit,BenchmarkExec/isa_simd_v128.andnot,wago,allocs/call,0,0,0,1,6,6,derived per sample from calls/batch,paired
explicit,BenchmarkExec/isa_simd_v128.or,wago,ns/op,1656.5,1644.5,-0.7244189556293357,0.19264069264069264,6,6,reported,paired
explicit,BenchmarkExec/isa_simd_v128.or,wago,calls/batch,1217,1219.5,0.20542317173377622,1,6,6,reported,paired
explicit,BenchmarkExec/isa_simd_v128.or,wago,B/op,0,0,0,1,6,6,raw per batch; use per-call metric,paired
explicit,BenchmarkExec/isa_simd_v128.or,wago,allocs/op,0,0,0,1,6,6,raw per batch; use per-call metric,paired
explicit,BenchmarkExec/isa_simd_v128.or,wago,B/call,0,0,0,1,6,6,derived per sample from calls/batch,paired
explicit,BenchmarkExec/isa_simd_v128.or,wago,allocs/call,0,0,0,1,6,6,derived per sample from calls/batch,paired
explicit,BenchmarkExec/isa_simd_v128.xor,wago,ns/op,1699,1670,-1.7068864037669162,0.4199134199134199,6,6,reported,paired
explicit,BenchmarkExec/isa_simd_v128.xor,wago,calls/batch,1211,1220.5,0.784475639966975,0.09090909090909091,6,6,reported,paired
explicit,BenchmarkExec/isa_simd_v128.xor,wago,B/op,0,0,0,1,6,6,raw per batch; use per-call metric,paired
explicit,BenchmarkExec/isa_simd_v128.xor,wago,allocs/op,0,0,0,1,6,6,raw per batch; use per-call metric,paired
explicit,BenchmarkExec/isa_simd_v128.xor,wago,B/call,0,0,0,1,6,6,derived per sample from calls/batch,paired
explicit,BenchmarkExec/isa_simd_v128.xor,wago,allocs/call,0,0,0,1,6,6,derived per sample from calls/batch,paired
explicit,BenchmarkExec/isa_simd_v128.bitselect,wago,ns/op,3353,3315.5,-1.1184014315538282,0.2554112554112554,6,6,reported,paired
explicit,BenchmarkExec/isa_simd_v128.bitselect,wago,calls/batch,605.5,610,0.7431874483897705,0.23809523809523808,6,6,reported,paired
explicit,BenchmarkExec/isa_simd_v128.bitselect,wago,B/op,0,0,0,1,6,6,raw per batch; use per-call metric,paired
explicit,BenchmarkExec/isa_simd_v128.bitselect,wago,allocs/op,0,0,0,1,6,6,raw per batch; use per-call metric,paired
explicit,BenchmarkExec/isa_simd_v128.bitselect,wago,B/call,0,0,0,1,6,6,derived per sample from calls/batch,paired
explicit,BenchmarkExec/isa_simd_v128.bitselect,wago,allocs/call,0,0,0,1,6,6,derived per sample from calls/batch,paired
explicit,BenchmarkExec/isa_simd_i8x16.abs,wago,ns/op,1651.5,1652.5,0.06055101422948184,0.9047619047619048,6,6,reported,paired
explicit,BenchmarkExec/isa_simd_i8x16.abs,wago,calls/batch,1214,1216,0.16474464579900872,0.6753246753246753,6,6,reported,paired
explicit,BenchmarkExec/isa_simd_i8x16.abs,wago,B/op,0,0,0,1,6,6,raw per batch; use per-call metric,paired
explicit,BenchmarkExec/isa_simd_i8x16.abs,wago,allocs/op,0,0,0,1,6,6,raw per batch; use per-call metric,paired
explicit,BenchmarkExec/isa_simd_i8x16.abs,wago,B/call,0,0,0,1,6,6,derived per sample from calls/batch,paired
explicit,BenchmarkExec/isa_simd_i8x16.abs,wago,allocs/call,0,0,0,1,6,6,derived per sample from calls/batch,paired
explicit,BenchmarkExec/isa_simd_i8x16.neg,wago,ns/op,1158.5,1160.5,0.17263703064307467,0.8181818181818182,6,6,reported,paired
explicit,BenchmarkExec/isa_simd_i8x16.neg,wago,calls/batch,1758,1737.5,-1.1660978384527843,0.008658008658008658,6,6,reported,paired
explicit,BenchmarkExec/isa_simd_i8x16.neg,wago,B/op,0,0,0,1,6,6,raw per batch; use per-call metric,paired
explicit,BenchmarkExec/isa_simd_i8x16.neg,wago,allocs/op,0,0,0,1,6,6,raw per batch; use per-call metric,paired
explicit,BenchmarkExec/isa_simd_i8x16.neg,wago,B/call,0,0,0,1,6,6,derived per sample from calls/batch,paired
explicit,BenchmarkExec/isa_simd_i8x16.neg,wago,allocs/call,0,0,0,1,6,6,derived per sample from calls/batch,paired
explicit,BenchmarkExec/isa_simd_i8x16.popcnt,wago,ns/op,4485,4444.5,-0.9030100334448177,0.9372294372294372,6,6,reported,paired
explicit,BenchmarkExec/isa_simd_i8x16.popcnt,wago,calls/batch,463,472,1.943844492440605,0.6666666666666666,6,6,reported,paired
explicit,BenchmarkExec/isa_simd_i8x16.popcnt,wago,B/op,0,0,0,1,6,6,raw per batch; use per-call metric,paired
explicit,BenchmarkExec/isa_simd_i8x16.popcnt,wago,allocs/op,0,0,0,1,6,6,raw per batch; use per-call metric,paired
explicit,BenchmarkExec/isa_simd_i8x16.popcnt,wago,B/call,0,0,0,1,6,6,derived per sample from calls/batch,paired
explicit,BenchmarkExec/isa_simd_i8x16.popcnt,wago,allocs/call,0,0,0,1,6,6,derived per sample from calls/batch,paired
explicit,BenchmarkExec/isa_simd_i8x16.narrow_i16x8_s,wago,ns/op,3270.5,3272,0.04586454670538753,0.6991341991341992,6,6,reported,paired
explicit,BenchmarkExec/isa_simd_i8x16.narrow_i16x8_s,wago,calls/batch,609.5,612,0.41017227235438103,0.5670995670995671,6,6,reported,paired
explicit,BenchmarkExec/isa_simd_i8x16.narrow_i16x8_s,wago,B/op,0,0,0,1,6,6,raw per batch; use per-call metric,paired
explicit,BenchmarkExec/isa_simd_i8x16.narrow_i16x8_s,wago,allocs/op,0,0,0,1,6,6,raw per batch; use per-call metric,paired
explicit,BenchmarkExec/isa_simd_i8x16.narrow_i16x8_s,wago,B/call,0,0,0,1,6,6,derived per sample from calls/batch,paired
explicit,BenchmarkExec/isa_simd_i8x16.narrow_i16x8_s,wago,allocs/call,0,0,0,1,6,6,derived per sample from calls/batch,paired
explicit,BenchmarkExec/isa_simd_i8x16.narrow_i16x8_u,wago,ns/op,3265,3267.5,0.07656967840734552,0.8506493506493507,6,6,reported,paired
explicit,BenchmarkExec/isa_simd_i8x16.narrow_i16x8_u,wago,calls/batch,614,611,-0.48859934853420217,0.7337662337662337,6,6,reported,paired
explicit,BenchmarkExec/isa_simd_i8x16.narrow_i16x8_u,wago,B/op,0,0,0,1,6,6,raw per batch; use per-call metric,paired
explicit,BenchmarkExec/isa_simd_i8x16.narrow_i16x8_u,wago,allocs/op,0,0,0,1,6,6,raw per batch; use per-call metric,paired
explicit,BenchmarkExec/isa_simd_i8x16.narrow_i16x8_u,wago,B/call,0,0,0,1,6,6,derived per sample from calls/batch,paired
explicit,BenchmarkExec/isa_simd_i8x16.narrow_i16x8_u,wago,allocs/call,0,0,0,1,6,6,derived per sample from calls/batch,paired
explicit,BenchmarkExec/isa_simd_i8x16.swizzle,wago,ns/op,6620.5,6587.5,-0.49845177856657763,1,6,6,reported,paired
explicit,BenchmarkExec/isa_simd_i8x16.swizzle,wago,calls/batch,306.5,305,-0.4893964110929905,0.26406926406926406,6,6,reported,paired
explicit,BenchmarkExec/isa_simd_i8x16.swizzle,wago,B/op,0,0,0,1,6,6,raw per batch; use per-call metric,paired
explicit,BenchmarkExec/isa_simd_i8x16.swizzle,wago,allocs/op,0,0,0,1,6,6,raw per batch; use per-call metric,paired
explicit,BenchmarkExec/isa_simd_i8x16.swizzle,wago,B/call,0,0,0,1,6,6,derived per sample from calls/batch,paired
explicit,BenchmarkExec/isa_simd_i8x16.swizzle,wago,allocs/call,0,0,0,1,6,6,derived per sample from calls/batch,paired
explicit,BenchmarkExec/isa_simd_i8x16.shl,wago,ns/op,1936.5,1923,-0.6971340046475594,0.2878787878787879,6,6,reported,paired
explicit,BenchmarkExec/isa_simd_i8x16.shl,wago,calls/batch,1042,1073,2.9750479846449185,0.16666666666666666,6,6,reported,paired
explicit,BenchmarkExec/isa_simd_i8x16.shl,wago,B/op,0,0,0,1,6,6,raw per batch; use per-call metric,paired
explicit,BenchmarkExec/isa_simd_i8x16.shl,wago,allocs/op,0,0,0,1,6,6,raw per batch; use per-call metric,paired
explicit,BenchmarkExec/isa_simd_i8x16.shl,wago,B/call,0,0,0,1,6,6,derived per sample from calls/batch,paired
explicit,BenchmarkExec/isa_simd_i8x16.shl,wago,allocs/call,0,0,0,1,6,6,derived per sample from calls/batch,paired
explicit,BenchmarkExec/isa_simd_i8x16.shr_s,wago,ns/op,3408.5,3409,0.014669209329620791,1,6,6,reported,paired
explicit,BenchmarkExec/isa_simd_i8x16.shr_s,wago,calls/batch,604.5,604.5,0,0.974025974025974,6,6,reported,paired
explicit,BenchmarkExec/isa_simd_i8x16.shr_s,wago,B/op,0,0,0,1,6,6,raw per batch; use per-call metric,paired
explicit,BenchmarkExec/isa_simd_i8x16.shr_s,wago,allocs/op,0,0,0,1,6,6,raw per batch; use per-call metric,paired
explicit,BenchmarkExec/isa_simd_i8x16.shr_s,wago,B/call,0,0,0,1,6,6,derived per sample from calls/batch,paired
explicit,BenchmarkExec/isa_simd_i8x16.shr_s,wago,allocs/call,0,0,0,1,6,6,derived per sample from calls/batch,paired
explicit,BenchmarkExec/isa_simd_i8x16.shr_u,wago,ns/op,1940,1949,0.46391752577319423,0.5887445887445888,6,6,reported,paired
explicit,BenchmarkExec/isa_simd_i8x16.shr_u,wago,calls/batch,1066.5,1063.5,-0.2812939521800284,0.7337662337662337,6,6,reported,paired
explicit,BenchmarkExec/isa_simd_i8x16.shr_u,wago,B/op,0,0,0,1,6,6,raw per batch; use per-call metric,paired
explicit,BenchmarkExec/isa_simd_i8x16.shr_u,wago,allocs/op,0,0,0,1,6,6,raw per batch; use per-call metric,paired
explicit,BenchmarkExec/isa_simd_i8x16.shr_u,wago,B/call,0,0,0,1,6,6,derived per sample from calls/batch,paired
explicit,BenchmarkExec/isa_simd_i8x16.shr_u,wago,allocs/call,0,0,0,1,6,6,derived per sample from calls/batch,paired
explicit,BenchmarkExec/isa_simd_i8x16.add,wago,ns/op,1641.5,1647,0.3350593968930893,0.29004329004329005,6,6,reported,paired
explicit,BenchmarkExec/isa_simd_i8x16.add,wago,calls/batch,1214.5,1211.5,-0.2470152326060071,0.7380952380952381,6,6,reported,paired
explicit,BenchmarkExec/isa_simd_i8x16.add,wago,B/op,0,0,0,1,6,6,raw per batch; use per-call metric,paired
explicit,BenchmarkExec/isa_simd_i8x16.add,wago,allocs/op,0,0,0,1,6,6,raw per batch; use per-call metric,paired
explicit,BenchmarkExec/isa_simd_i8x16.add,wago,B/call,0,0,0,1,6,6,derived per sample from calls/batch,paired
explicit,BenchmarkExec/isa_simd_i8x16.add,wago,allocs/call,0,0,0,1,6,6,derived per sample from calls/batch,paired
explicit,BenchmarkExec/isa_simd_i8x16.add_sat_s,wago,ns/op,3268.5,3269.5,0.03059507419305163,0.8181818181818182,6,6,reported,paired
explicit,BenchmarkExec/isa_simd_i8x16.add_sat_s,wago,calls/batch,613,615.5,0.4078303425774976,0.3354978354978355,6,6,reported,paired
explicit,BenchmarkExec/isa_simd_i8x16.add_sat_s,wago,B/op,0,0,0,1,6,6,raw per batch; use per-call metric,paired
explicit,BenchmarkExec/isa_simd_i8x16.add_sat_s,wago,allocs/op,0,0,0,1,6,6,raw per batch; use per-call metric,paired
explicit,BenchmarkExec/isa_simd_i8x16.add_sat_s,wago,B/call,0,0,0,1,6,6,derived per sample from calls/batch,paired
explicit,BenchmarkExec/isa_simd_i8x16.add_sat_s,wago,allocs/call,0,0,0,1,6,6,derived per sample from calls/batch,paired
explicit,BenchmarkExec/isa_simd_i8x16.add_sat_u,wago,ns/op,3288,3270.5,-0.5322384428223859,0.19696969696969696,6,6,reported,paired
explicit,BenchmarkExec/isa_simd_i8x16.add_sat_u,wago,calls/batch,610.5,613,0.40950040950040734,0.6688311688311688,6,6,reported,paired
explicit,BenchmarkExec/isa_simd_i8x16.add_sat_u,wago,B/op,0,0,0,1,6,6,raw per batch; use per-call metric,paired
explicit,BenchmarkExec/isa_simd_i8x16.add_sat_u,wago,allocs/op,0,0,0,1,6,6,raw per batch; use per-call metric,paired
explicit,BenchmarkExec/isa_simd_i8x16.add_sat_u,wago,B/call,0,0,0,1,6,6,derived per sample from calls/batch,paired
explicit,BenchmarkExec/isa_simd_i8x16.add_sat_u,wago,allocs/call,0,0,0,1,6,6,derived per sample from calls/batch,paired
explicit,BenchmarkExec/isa_simd_i8x16.sub,wago,ns/op,1661.5,1642,-1.1736382786638577,0.7380952380952381,6,6,reported,paired
explicit,BenchmarkExec/isa_simd_i8x16.sub,wago,calls/batch,1210,1229,1.5702479338842945,0.045454545454545456,6,6,reported,paired
explicit,BenchmarkExec/isa_simd_i8x16.sub,wago,B/op,0,0,0,1,6,6,raw per batch; use per-call metric,paired
explicit,BenchmarkExec/isa_simd_i8x16.sub,wago,allocs/op,0,0,0,1,6,6,raw per batch; use per-call metric,paired
explicit,BenchmarkExec/isa_simd_i8x16.sub,wago,B/call,0,0,0,1,6,6,derived per sample from calls/batch,paired
explicit,BenchmarkExec/isa_simd_i8x16.sub,wago,allocs/call,0,0,0,1,6,6,derived per sample from calls/batch,paired
explicit,BenchmarkExec/isa_simd_i8x16.sub_sat_s,wago,ns/op,3286.5,3268.5,-0.5476951163852162,0.30952380952380953,6,6,reported,paired
explicit,BenchmarkExec/isa_simd_i8x16.sub_sat_s,wago,calls/batch,610.5,614.5,0.6552006552006606,0.9696969696969697,6,6,reported,paired
explicit,BenchmarkExec/isa_simd_i8x16.sub_sat_s,wago,B/op,0,0,0,1,6,6,raw per batch; use per-call metric,paired
explicit,BenchmarkExec/isa_simd_i8x16.sub_sat_s,wago,allocs/op,0,0,0,1,6,6,raw per batch; use per-call metric,paired
explicit,BenchmarkExec/isa_simd_i8x16.sub_sat_s,wago,B/call,0,0,0,1,6,6,derived per sample from calls/batch,paired
explicit,BenchmarkExec/isa_simd_i8x16.sub_sat_s,wago,allocs/call,0,0,0,1,6,6,derived per sample from calls/batch,paired
explicit,BenchmarkExec/isa_simd_i8x16.sub_sat_u,wago,ns/op,3304,3270,-1.0290556900726444,0.14285714285714285,6,6,reported,paired
explicit,BenchmarkExec/isa_simd_i8x16.sub_sat_u,wago,calls/batch,609,611,0.3284072249589487,0.3268398268398268,6,6,reported,paired
explicit,BenchmarkExec/isa_simd_i8x16.sub_sat_u,wago,B/op,0,0,0,1,6,6,raw per batch; use per-call metric,paired
explicit,BenchmarkExec/isa_simd_i8x16.sub_sat_u,wago,allocs/op,0,0,0,1,6,6,raw per batch; use per-call metric,paired
explicit,BenchmarkExec/isa_simd_i8x16.sub_sat_u,wago,B/call,0,0,0,1,6,6,derived per sample from calls/batch,paired
explicit,BenchmarkExec/isa_simd_i8x16.sub_sat_u,wago,allocs/call,0,0,0,1,6,6,derived per sample from calls/batch,paired
explicit,BenchmarkExec/isa_simd_i8x16.min_s,wago,ns/op,1645.5,1681,2.1573989668793647,0.17965367965367965,6,6,reported,paired
explicit,BenchmarkExec/isa_simd_i8x16.min_s,wago,calls/batch,1211,1218,0.5780346820809301,0.1038961038961039,6,6,reported,paired
explicit,BenchmarkExec/isa_simd_i8x16.min_s,wago,B/op,0,0,0,1,6,6,raw per batch; use per-call metric,paired
explicit,BenchmarkExec/isa_simd_i8x16.min_s,wago,allocs/op,0,0,0,1,6,6,raw per batch; use per-call metric,paired
explicit,BenchmarkExec/isa_simd_i8x16.min_s,wago,B/call,0,0,0,1,6,6,derived per sample from calls/batch,paired
explicit,BenchmarkExec/isa_simd_i8x16.min_s,wago,allocs/call,0,0,0,1,6,6,derived per sample from calls/batch,paired
explicit,BenchmarkExec/isa_simd_i8x16.min_u,wago,ns/op,1643.5,1648.5,0.30422878004259246,0.6147186147186147,6,6,reported,paired
explicit,BenchmarkExec/isa_simd_i8x16.min_u,wago,calls/batch,1222.5,1211.5,-0.8997955010224934,0.2878787878787879,6,6,reported,paired
explicit,BenchmarkExec/isa_simd_i8x16.min_u,wago,B/op,0,0,0,1,6,6,raw per batch; use per-call metric,paired
explicit,BenchmarkExec/isa_simd_i8x16.min_u,wago,allocs/op,0,0,0,1,6,6,raw per batch; use per-call metric,paired
explicit,BenchmarkExec/isa_simd_i8x16.min_u,wago,B/call,0,0,0,1,6,6,derived per sample from calls/batch,paired
explicit,BenchmarkExec/isa_simd_i8x16.min_u,wago,allocs/call,0,0,0,1,6,6,derived per sample from calls/batch,paired
explicit,BenchmarkExec/isa_simd_i8x16.max_s,wago,ns/op,1655.5,1646,-0.5738447598912733,0.16666666666666666,6,6,reported,paired
explicit,BenchmarkExec/isa_simd_i8x16.max_s,wago,calls/batch,1215.5,1220,0.37021801727683545,0.36147186147186144,6,6,reported,paired
explicit,BenchmarkExec/isa_simd_i8x16.max_s,wago,B/op,0,0,0,1,6,6,raw per batch; use per-call metric,paired
explicit,BenchmarkExec/isa_simd_i8x16.max_s,wago,allocs/op,0,0,0,1,6,6,raw per batch; use per-call metric,paired
explicit,BenchmarkExec/isa_simd_i8x16.max_s,wago,B/call,0,0,0,1,6,6,derived per sample from calls/batch,paired
explicit,BenchmarkExec/isa_simd_i8x16.max_s,wago,allocs/call,0,0,0,1,6,6,derived per sample from calls/batch,paired
explicit,BenchmarkExec/isa_simd_i8x16.max_u,wago,ns/op,1644.5,1657.5,0.7905138339920903,0.8593073593073594,6,6,reported,paired
explicit,BenchmarkExec/isa_simd_i8x16.max_u,wago,calls/batch,1223,1220.5,-0.20441537203598203,0.8463203463203464,6,6,reported,paired
explicit,BenchmarkExec/isa_simd_i8x16.max_u,wago,B/op,0,0,0,1,6,6,raw per batch; use per-call metric,paired
explicit,BenchmarkExec/isa_simd_i8x16.max_u,wago,allocs/op,0,0,0,1,6,6,raw per batch; use per-call metric,paired
explicit,BenchmarkExec/isa_simd_i8x16.max_u,wago,B/call,0,0,0,1,6,6,derived per sample from calls/batch,paired
explicit,BenchmarkExec/isa_simd_i8x16.max_u,wago,allocs/call,0,0,0,1,6,6,derived per sample from calls/batch,paired
explicit,BenchmarkExec/isa_simd_i8x16.avgr_u,wago,ns/op,3316,3277,-1.1761158021712959,0.17965367965367965,6,6,reported,paired
explicit,BenchmarkExec/isa_simd_i8x16.avgr_u,wago,calls/batch,608,612,0.6578947368421018,0.19264069264069264,6,6,reported,paired
explicit,BenchmarkExec/isa_simd_i8x16.avgr_u,wago,B/op,0,0,0,1,6,6,raw per batch; use per-call metric,paired
explicit,BenchmarkExec/isa_simd_i8x16.avgr_u,wago,allocs/op,0,0,0,1,6,6,raw per batch; use per-call metric,paired
explicit,BenchmarkExec/isa_simd_i8x16.avgr_u,wago,B/call,0,0,0,1,6,6,derived per sample from calls/batch,paired
explicit,BenchmarkExec/isa_simd_i8x16.avgr_u,wago,allocs/call,0,0,0,1,6,6,derived per sample from calls/batch,paired
explicit,BenchmarkExec/isa_simd_i8x16.eq,wago,ns/op,1658,1646.5,-0.6936067551266634,0.5887445887445888,6,6,reported,paired
explicit,BenchmarkExec/isa_simd_i8x16.eq,wago,calls/batch,1217,1211,-0.49301561216105183,0.7792207792207793,6,6,reported,paired
explicit,BenchmarkExec/isa_simd_i8x16.eq,wago,B/op,0,0,0,1,6,6,raw per batch; use per-call metric,paired
explicit,BenchmarkExec/isa_simd_i8x16.eq,wago,allocs/op,0,0,0,1,6,6,raw per batch; use per-call metric,paired
explicit,BenchmarkExec/isa_simd_i8x16.eq,wago,B/call,0,0,0,1,6,6,derived per sample from calls/batch,paired
explicit,BenchmarkExec/isa_simd_i8x16.eq,wago,allocs/call,0,0,0,1,6,6,derived per sample from calls/batch,paired
explicit,BenchmarkExec/isa_simd_i8x16.ne,wago,ns/op,3311.5,3326.5,0.4529669334138564,0.7316017316017316,6,6,reported,paired
explicit,BenchmarkExec/isa_simd_i8x16.ne,wago,calls/batch,607.5,608.5,0.16460905349793276,0.48268398268398266,6,6,reported,paired
explicit,BenchmarkExec/isa_simd_i8x16.ne,wago,B/op,0,0,0,1,6,6,raw per batch; use per-call metric,paired
explicit,BenchmarkExec/isa_simd_i8x16.ne,wago,allocs/op,0,0,0,1,6,6,raw per batch; use per-call metric,paired
explicit,BenchmarkExec/isa_simd_i8x16.ne,wago,B/call,0,0,0,1,6,6,derived per sample from calls/batch,paired
explicit,BenchmarkExec/isa_simd_i8x16.ne,wago,allocs/call,0,0,0,1,6,6,derived per sample from calls/batch,paired
explicit,BenchmarkExec/isa_simd_i8x16.lt_s,wago,ns/op,1653,1674,1.2704174228675091,0.33116883116883117,6,6,reported,paired
explicit,BenchmarkExec/isa_simd_i8x16.lt_s,wago,calls/batch,1206.5,1198.5,-0.6630750103605476,0.9372294372294372,6,6,reported,paired
explicit,BenchmarkExec/isa_simd_i8x16.lt_s,wago,B/op,0,0,0,1,6,6,raw per batch; use per-call metric,paired
explicit,BenchmarkExec/isa_simd_i8x16.lt_s,wago,allocs/op,0,0,0,1,6,6,raw per batch; use per-call metric,paired
explicit,BenchmarkExec/isa_simd_i8x16.lt_s,wago,B/call,0,0,0,1,6,6,derived per sample from calls/batch,paired
explicit,BenchmarkExec/isa_simd_i8x16.lt_s,wago,allocs/call,0,0,0,1,6,6,derived per sample from calls/batch,paired
explicit,BenchmarkExec/isa_simd_i8x16.lt_u,wago,ns/op,4921.5,4935,0.27430661383724964,0.9372294372294372,6,6,reported,paired
explicit,BenchmarkExec/isa_simd_i8x16.lt_u,wago,calls/batch,407.5,405.5,-0.4907975460122671,0.7813852813852814,6,6,reported,paired
explicit,BenchmarkExec/isa_simd_i8x16.lt_u,wago,B/op,0,0,0,1,6,6,raw per batch; use per-call metric,paired
explicit,BenchmarkExec/isa_simd_i8x16.lt_u,wago,allocs/op,0,0,0,1,6,6,raw per batch; use per-call metric,paired
explicit,BenchmarkExec/isa_simd_i8x16.lt_u,wago,B/call,0,0,0,1,6,6,derived per sample from calls/batch,paired
explicit,BenchmarkExec/isa_simd_i8x16.lt_u,wago,allocs/call,0,0,0,1,6,6,derived per sample from calls/batch,paired
explicit,BenchmarkExec/isa_simd_i8x16.gt_s,wago,ns/op,1648.5,1651.5,0.18198362147405778,0.30952380952380953,6,6,reported,paired
explicit,BenchmarkExec/isa_simd_i8x16.gt_s,wago,calls/batch,1216,1212.5,-0.28782894736841813,0.3008658008658009,6,6,reported,paired
explicit,BenchmarkExec/isa_simd_i8x16.gt_s,wago,B/op,0,0,0,1,6,6,raw per batch; use per-call metric,paired
explicit,BenchmarkExec/isa_simd_i8x16.gt_s,wago,allocs/op,0,0,0,1,6,6,raw per batch; use per-call metric,paired
explicit,BenchmarkExec/isa_simd_i8x16.gt_s,wago,B/call,0,0,0,1,6,6,derived per sample from calls/batch,paired
explicit,BenchmarkExec/isa_simd_i8x16.gt_s,wago,allocs/call,0,0,0,1,6,6,derived per sample from calls/batch,paired
explicit,BenchmarkExec/isa_simd_i8x16.gt_u,wago,ns/op,4944.5,4927.5,-0.3438163616139134,0.6212121212121212,6,6,reported,paired
explicit,BenchmarkExec/isa_simd_i8x16.gt_u,wago,calls/batch,407.5,409,0.36809815950920033,0.5324675324675324,6,6,reported,paired
explicit,BenchmarkExec/isa_simd_i8x16.gt_u,wago,B/op,0,0,0,1,6,6,raw per batch; use per-call metric,paired
explicit,BenchmarkExec/isa_simd_i8x16.gt_u,wago,allocs/op,0,0,0,1,6,6,raw per batch; use per-call metric,paired
explicit,BenchmarkExec/isa_simd_i8x16.gt_u,wago,B/call,0,0,0,1,6,6,derived per sample from calls/batch,paired
explicit,BenchmarkExec/isa_simd_i8x16.gt_u,wago,allocs/call,0,0,0,1,6,6,derived per sample from calls/batch,paired
explicit,BenchmarkExec/isa_simd_i8x16.le_s,wago,ns/op,3300,3310,0.3030303030302939,0.9372294372294372,6,6,reported,paired
explicit,BenchmarkExec/isa_simd_i8x16.le_s,wago,calls/batch,612.5,607,-0.897959183673469,0.05844155844155844,6,6,reported,paired
explicit,BenchmarkExec/isa_simd_i8x16.le_s,wago,B/op,0,0,0,1,6,6,raw per batch; use per-call metric,paired
explicit,BenchmarkExec/isa_simd_i8x16.le_s,wago,allocs/op,0,0,0,1,6,6,raw per batch; use per-call metric,paired
explicit,BenchmarkExec/isa_simd_i8x16.le_s,wago,B/call,0,0,0,1,6,6,derived per sample from calls/batch,paired
explicit,BenchmarkExec/isa_simd_i8x16.le_s,wago,allocs/call,0,0,0,1,6,6,derived per sample from calls/batch,paired
explicit,BenchmarkExec/isa_simd_i8x16.le_u,wago,ns/op,3281.5,3343,1.874142922444011,0.5887445887445888,6,6,reported,paired
explicit,BenchmarkExec/isa_simd_i8x16.le_u,wago,calls/batch,611.5,608.5,-0.49059689288634134,0.5606060606060606,6,6,reported,paired
explicit,BenchmarkExec/isa_simd_i8x16.le_u,wago,B/op,0,0,0,1,6,6,raw per batch; use per-call metric,paired
explicit,BenchmarkExec/isa_simd_i8x16.le_u,wago,allocs/op,0,0,0,1,6,6,raw per batch; use per-call metric,paired
explicit,BenchmarkExec/isa_simd_i8x16.le_u,wago,B/call,0,0,0,1,6,6,derived per sample from calls/batch,paired
explicit,BenchmarkExec/isa_simd_i8x16.le_u,wago,allocs/call,0,0,0,1,6,6,derived per sample from calls/batch,paired
