bounds,benchmark,unit,main_median,after_median,change_percent,p,main_samples,after_samples,measurement
explicit,BenchmarkCompileFull/many_funcs,ns/op,458926.5,404952.5,-11.760924679660034,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileFull/many_funcs,code-B,7817,7817,0,1,12,12,reported
explicit,BenchmarkCompileFull/many_funcs,B/op,159139,161633,1.567183405701944,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileFull/many_funcs,allocs/op,84,86,2.3809523809523725,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileFull/json-as-simd,ns/op,2044608,1451162,-29.02492800575954,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileFull/json-as-simd,code-B,79493,79493,0,1,12,12,reported
explicit,BenchmarkCompileFull/json-as-simd,B/op,228353.5,229530,0.5152099705062474,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileFull/json-as-simd,allocs/op,437,439,0.4576659038901587,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileFullWorkers/many_funcs/p1,ns/op,459509,399646.5,-13.027492388614803,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileFullWorkers/many_funcs/p1,code-B,7817,7817,0,1,12,12,reported
explicit,BenchmarkCompileFullWorkers/many_funcs/p1,B/op,158995,161488,1.567973835655212,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileFullWorkers/many_funcs/p1,allocs/op,83,85,2.4096385542168752,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileFullWorkers/many_funcs/p2,ns/op,391438.5,334314.5,-14.593352467884479,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileFullWorkers/many_funcs/p2,code-B,7817,7817,0,1,12,12,reported
explicit,BenchmarkCompileFullWorkers/many_funcs/p2,B/op,236129,238170,0.8643580415789609,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileFullWorkers/many_funcs/p2,allocs/op,116,117,0.8620689655172376,7.39602301050679e-7,12,12,reported
explicit,BenchmarkExecParallel/process/isa_simd_f32x4.abs,ns/op,270.45000000000005,273.95000000000005,1.2941393973007864,0.6403705999210104,12,12,reported
explicit,BenchmarkExecParallel/process/isa_simd_f32x4.abs,B/op,0,0,0,1,12,12,reported
explicit,BenchmarkExecParallel/process/isa_simd_f32x4.abs,allocs/op,0,0,0,1,12,12,reported
explicit,BenchmarkCompileFullWorkers/many_funcs/p4,ns/op,322163,268721,-16.588497127230628,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileFullWorkers/many_funcs/p4,code-B,7817,7817,0,1,12,12,reported
explicit,BenchmarkCompileFullWorkers/many_funcs/p4,B/op,285085,286168.5,0.380062086746058,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileFullWorkers/many_funcs/p4,allocs/op,148,147,-0.6756756756756799,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileFullWorkers/many_funcs/p8,ns/op,317637,264784.5,-16.6392769104355,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileFullWorkers/many_funcs/p8,code-B,7817,7817,0,1,12,12,reported
explicit,BenchmarkCompileFullWorkers/many_funcs/p8,B/op,383045,382251,-0.20728635016773467,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileFullWorkers/many_funcs/p8,allocs/op,211,206,-2.3696682464455,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileFullWorkers/many_funcs/auto,ns/op,321394.5,268871.5,-16.342221164332305,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileFullWorkers/many_funcs/auto,code-B,7817,7817,0,1,12,12,reported
explicit,BenchmarkCompileFullWorkers/many_funcs/auto,B/op,285088,286167,0.37847962734314233,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileFullWorkers/many_funcs/auto,allocs/op,148,147,-0.6756756756756799,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileFullWorkers/json-as/p2,ns/op,1334316.5,882392,-33.86936307840006,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileFullWorkers/json-as/p2,code-B,66502,66502,0,1,12,12,reported
explicit,BenchmarkCompileFullWorkers/json-as/p2,B/op,528250.5,532256.5,0.7583523347351351,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileFullWorkers/json-as/p2,allocs/op,547,528,-3.4734917733089565,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileFullWorkers/json-as/p4,ns/op,1192721,709289,-40.53185950444404,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileFullWorkers/json-as/p4,code-B,66502,66502,0,1,12,12,reported
explicit,BenchmarkCompileFullWorkers/json-as/p4,B/op,662456.5,666691,0.6392117822075827,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileFullWorkers/json-as/p4,allocs/op,704,685,-2.6988636363636354,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileFullWorkers/json-as/p8,ns/op,1230606.5,653833,-46.8690438413904,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileFullWorkers/json-as/p8,code-B,66502,66502,0,1,12,12,reported
explicit,BenchmarkCompileFullWorkers/json-as/p8,B/op,877266.5,884678,0.8448401939433525,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileFullWorkers/json-as/p8,allocs/op,966,936.5,-3.0538302277432705,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileFullWorkers/json-as/auto,ns/op,1245346.5,719509.5,-42.22415207333863,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileFullWorkers/json-as/auto,code-B,66502,66502,0,1,12,12,reported
explicit,BenchmarkCompileFullWorkers/json-as/auto,B/op,661701.5,665838,0.6251308180501347,0.000001479204602101358,12,12,reported
explicit,BenchmarkCompileFullWorkers/json-as/auto,allocs/op,704,684.5,-2.7698863636363646,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileFullWorkers/lua/p4,ns/op,16102018.5,7791990,-51.60861354121534,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileFullWorkers/lua/p4,code-B,898660,898660,0,1,12,12,reported
explicit,BenchmarkCompileFullWorkers/lua/p4,B/op,4887657,4927667.5,0.8186028602252593,0.0000495533541703955,12,12,reported
explicit,BenchmarkCompileFullWorkers/lua/p4,allocs/op,3309,3275,-1.0275007555152649,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileFullWorkers/lua/auto,ns/op,15447092.5,7401943.5,-52.08196299724366,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileFullWorkers/lua/auto,code-B,898660,898660,0,1,12,12,reported
explicit,BenchmarkCompileFullWorkers/lua/auto,B/op,4895538,4926902.5,0.64067524345639,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileFullWorkers/lua/auto,allocs/op,3309.5,3273.5,-1.0877776099108671,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileFullWorkers/sqlite3/p2,ns/op,70746675.5,41442157,-41.42176051792003,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileFullWorkers/sqlite3/p2,code-B,3648553,3648553,0,1,12,12,reported
explicit,BenchmarkCompileFullWorkers/sqlite3/p2,B/op,14539264.5,14667083.5,0.879129752402541,0.0002743924536898019,12,12,reported
explicit,BenchmarkCompileFullWorkers/sqlite3/p2,allocs/op,8355,8336.5,-0.22142429682824316,0.01956248086279046,12,12,reported
explicit,BenchmarkExecParallel/independent/isa_ctl.br_table,ns/op,3018,2690.5,-10.851557322730287,0.37768531105453973,12,12,reported
explicit,BenchmarkExecParallel/independent/isa_ctl.br_table,B/op,0,0,0,1,12,12,reported
explicit,BenchmarkExecParallel/independent/isa_ctl.br_table,allocs/op,0,0,0,1,12,12,reported
explicit,BenchmarkCompileFullWorkers/sqlite3/p4,ns/op,55022146,26103885,-52.55749384984003,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileFullWorkers/sqlite3/p4,code-B,3648553,3648553,0,1,12,12,reported
explicit,BenchmarkCompileFullWorkers/sqlite3/p4,B/op,16285662,16413409.5,0.7844169920756094,0.1978081146206062,12,12,reported
explicit,BenchmarkCompileFullWorkers/sqlite3/p4,allocs/op,8990,8985,-0.05561735261401246,0.15459685018172029,12,12,reported
explicit,BenchmarkCompileFullWorkers/sqlite3/p8,ns/op,48256456.5,19075088,-60.47142831550427,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileFullWorkers/sqlite3/p8,code-B,3648553,3648553,0,1,12,12,reported
explicit,BenchmarkCompileFullWorkers/sqlite3/p8,B/op,19065976,19018898.5,-0.24691890937028615,0.5898757320213774,12,12,reported
explicit,BenchmarkCompileFullWorkers/sqlite3/p8,allocs/op,9978.5,9946,-0.3257002555494326,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileFullWorkers/sqlite3/auto,ns/op,55230146.5,25970412.5,-52.977831590578894,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileFullWorkers/sqlite3/auto,code-B,3648553,3648553,0,1,12,12,reported
explicit,BenchmarkCompileFullWorkers/sqlite3/auto,B/op,16183094.5,16352736.5,1.048266757634031,0.0045130532410112435,12,12,reported
explicit,BenchmarkCompileFullWorkers/sqlite3/auto,allocs/op,8996,8981,-0.16674077367718754,0.003419181437757289,12,12,reported
explicit,BenchmarkCompileFullWorkers/esbuild/p4,ns/op,408273663.5,193393423,-52.63142340799065,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileFullWorkers/esbuild/p4,code-B,26629248,26629248,0,1,12,12,reported
explicit,BenchmarkCompileFullWorkers/esbuild/p4,B/op,186916442,188011899.5,0.5860680249841321,0.05186461136117887,12,12,reported
explicit,BenchmarkCompileFullWorkers/esbuild/p4,allocs/op,27677,27844,0.6033890956389731,0.9323005033733262,12,12,reported
explicit,BenchmarkCompileFullWorkers/esbuild/p8,ns/op,376298366,153949028,-59.08857387916482,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileFullWorkers/esbuild/p8,code-B,26629248,26629248,0,1,12,12,reported
explicit,BenchmarkCompileFullWorkers/esbuild/p8,B/op,199848414,200418210,0.28511409652718367,0.07802434474934139,12,12,reported
explicit,BenchmarkCompileFullWorkers/esbuild/p8,allocs/op,34468.5,34536.5,0.19728157593164042,0.8428359902313328,12,12,reported
explicit,BenchmarkCompileFullWorkers/esbuild/auto,ns/op,417108024,195826059.5,-53.05147630053744,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileFullWorkers/esbuild/auto,code-B,26629248,26629248,0,1,12,12,reported
explicit,BenchmarkCompileFullWorkers/esbuild/auto,B/op,187353614,187611022,0.1373915317160579,0.2189208019063989,12,12,reported
explicit,BenchmarkCompileFullWorkers/esbuild/auto,allocs/op,27820,28251,1.5492451473759994,0.2656695841512102,12,12,reported
explicit,BenchmarkCompileMultiModuleThroughput/many_funcs/p1,ns/op,79132,71466,-9.687610574735883,0.000005177216107354753,12,12,reported
explicit,BenchmarkCompileMultiModuleThroughput/many_funcs/p1,B/op,158980,161476,1.5700088061391337,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileMultiModuleThroughput/many_funcs/p1,allocs/op,83,85,2.4096385542168752,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileMultiModuleThroughput/many_funcs/auto,ns/op,78537.5,71523.5,-8.930765557854524,0.0002011718258857847,12,12,reported
explicit,BenchmarkCompileMultiModuleThroughput/many_funcs/auto,B/op,304056.5,304889,0.27379779744882704,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileMultiModuleThroughput/many_funcs/auto,allocs/op,134,141,5.223880597014929,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileMultiModuleThroughput/json-as/auto,ns/op,292608.5,214246.5,-26.780493389631545,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileMultiModuleThroughput/json-as/auto,B/op,713515,718924.5,0.758148041737039,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileMultiModuleThroughput/json-as/auto,allocs/op,507,508,0.19723865877712132,0.01164429862774189,12,12,reported
explicit,BenchmarkCompileWorkers/json-as/p2,ns/op,648852.5,497549,-23.31862788538227,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileWorkers/json-as/p2,code-B,57638,57638,0,1,12,12,reported
explicit,BenchmarkCompileWorkers/json-as/p2,B/op,433619.5,436436,0.6495325971272115,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileWorkers/json-as/p2,allocs/op,264,243.5,-7.765151515151514,7.39602301050679e-7,12,12,reported
explicit,BenchmarkExec/branches.classify,ns/op,7.9445,8.2635,4.015356535968295,7.39602301050679e-7,12,12,reported
explicit,BenchmarkExec/branches.classify,calls/batch,256388.5,251140,-2.047088695475807,0.012093976826780704,12,12,reported
explicit,BenchmarkExec/branches.classify,B/op,0,0,0,1,12,12,raw per batch; use per-call metric
explicit,BenchmarkExec/branches.classify,allocs/op,0,0,0,1,12,12,raw per batch; use per-call metric
explicit,BenchmarkExec/branches.classify,B/call,0,0,0,1,12,12,derived per sample from calls/batch
explicit,BenchmarkExec/branches.classify,allocs/call,0,0,0,1,12,12,derived per sample from calls/batch
explicit,BenchmarkCompileWorkers/json-as/p4,ns/op,508171.5,335666,-33.94631536794173,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileWorkers/json-as/p4,code-B,57638,57638,0,1,12,12,reported
explicit,BenchmarkCompileWorkers/json-as/p4,B/op,551925,556319.5,0.7962132536123656,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileWorkers/json-as/p4,allocs/op,402,379,-5.721393034825873,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileWorkers/json-as/p8,ns/op,478698.5,310085.5,-35.22321461212016,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileWorkers/json-as/p8,code-B,57638,57638,0,1,12,12,reported
explicit,BenchmarkCompileWorkers/json-as/p8,B/op,749236,752627.5,0.4526611107848577,0.000002958409204202716,12,12,reported
explicit,BenchmarkCompileWorkers/json-as/p8,allocs/op,629,596,-5.246422893481717,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileWorkers/ruby/p8,ns/op,243689461,106356480,-56.3557325936225,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileWorkers/ruby/p8,code-B,35172218,35172218,0,1,12,12,reported
explicit,BenchmarkCompileWorkers/ruby/p8,B/op,139534105,139775915,0.17329813381465886,0.024184255642056153,12,12,reported
explicit,BenchmarkCompileWorkers/ruby/p8,allocs/op,14336.5,14328.5,-0.05580162522232923,0.7987453386564977,12,12,reported
explicit,BenchmarkCompileWorkers/esbuild/p8,ns/op,155860463.5,67589868.5,-56.634372192791524,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileWorkers/esbuild/p8,code-B,26622496,26622496,0,1,12,12,reported
explicit,BenchmarkCompileWorkers/esbuild/p8,B/op,132534367,132027601.5,-0.3823653528295834,0.4775752582321434,12,12,reported
explicit,BenchmarkCompileWorkers/esbuild/p8,allocs/op,25827.5,25361,-1.8062143064562997,0.017271192934135458,12,12,reported
explicit,BenchmarkCompile/many_funcs,ns/op,307087,284277,-7.427862462429213,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompile/many_funcs,B/op,68480,68214.5,-0.38770443925233433,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompile/many_funcs,allocs/op,34,34,0,1,12,12,reported
explicit,BenchmarkCompileFullWorkers/esbuild/p2,ns/op,505854017,289983566.5,-42.67445611685239,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileFullWorkers/esbuild/p2,code-B,26629248,26629248,0,1,12,12,reported
explicit,BenchmarkCompileFullWorkers/esbuild/p2,B/op,178636548,178078996,-0.3121153012876188,0.629725504001988,12,12,reported
explicit,BenchmarkCompileFullWorkers/esbuild/p2,allocs/op,23886,23398.5,-2.04094448630997,0.3185851703821821,12,12,reported
explicit,BenchmarkCompileWorkers/lua/p2,ns/op,10789753.5,7559864,-29.934784886420253,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileWorkers/lua/p2,code-B,890004,890004,0,1,12,12,reported
explicit,BenchmarkCompileWorkers/lua/p2,B/op,3895022.5,3913410,0.4720768622004101,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileWorkers/lua/p2,allocs/op,1057,1038,-1.797540208136239,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileWorkers/lua/p4,ns/op,7902056,4628489.5,-41.426769185133594,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileWorkers/lua/p4,code-B,890004,890004,0,1,12,12,reported
explicit,BenchmarkCompileWorkers/lua/p4,B/op,4387975,4428492.5,0.9233758168631256,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileWorkers/lua/p4,allocs/op,1487,1449,-2.555480833893742,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileWorkers/sqlite3/p4,ns/op,28655888.5,16176382,-43.5495360752817,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileWorkers/sqlite3/p4,code-B,3636329,3636329,0,1,12,12,reported
explicit,BenchmarkCompileWorkers/sqlite3/p4,B/op,14138048.5,14141970.5,0.027740745124771315,0.9774021912936975,12,12,reported
explicit,BenchmarkCompileWorkers/sqlite3/p4,allocs/op,3562,3551,-0.3088152723189186,0.000005177216107354753,12,12,reported
explicit,BenchmarkCompileWorkers/ruby/p4,ns/op,292606756,155665539,-46.80042896890597,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileWorkers/ruby/p4,code-B,35172218,35172218,0,1,12,12,reported
explicit,BenchmarkCompileWorkers/ruby/p4,B/op,133460614,133277581,-0.13714383181243628,0.0045130532410112435,12,12,reported
explicit,BenchmarkCompileWorkers/ruby/p4,allocs/op,12671,12675.5,0.03551416620630743,0.5602346906021693,12,12,reported
explicit,BenchmarkExec/isa_i32.add,ns/op,14120,14093.5,-0.1876770538243644,0.6191351386532434,12,12,reported
explicit,BenchmarkExec/isa_i32.add,calls/batch,143,141.5,-1.0489510489510523,0.03320740371487444,12,12,reported
explicit,BenchmarkExec/isa_i32.add,B/op,0,0,0,1,12,12,raw per batch; use per-call metric
explicit,BenchmarkExec/isa_i32.add,allocs/op,0,0,0,1,12,12,raw per batch; use per-call metric
explicit,BenchmarkExec/isa_i32.add,B/call,0,0,0,1,12,12,derived per sample from calls/batch
explicit,BenchmarkExec/isa_i32.add,allocs/call,0,0,0,1,12,12,derived per sample from calls/batch
explicit,BenchmarkCompileWorkers/esbuild/p2,ns/op,257505375,172305229,-33.08674469416415,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileWorkers/esbuild/p2,code-B,26622496,26622496,0,1,12,12,reported
explicit,BenchmarkCompileWorkers/esbuild/p2,B/op,112699122,112827359.5,0.11378748806933903,1,12,12,reported
explicit,BenchmarkCompileWorkers/esbuild/p2,allocs/op,14646,14719,0.4984296053530013,0.8995716223472314,12,12,reported
explicit,BenchmarkExec/isa_i64.mul,ns/op,42559,42713,0.3618506073920891,0.1978081146206062,12,12,reported
explicit,BenchmarkExec/isa_i64.mul,calls/batch,47,47,0,0.6771428867269492,12,12,reported
explicit,BenchmarkExec/isa_i64.mul,B/op,0,0,0,1,12,12,raw per batch; use per-call metric
explicit,BenchmarkExec/isa_i64.mul,allocs/op,0,0,0,1,12,12,raw per batch; use per-call metric
explicit,BenchmarkExec/isa_i64.mul,B/call,0,0,0,1,12,12,derived per sample from calls/batch
explicit,BenchmarkExec/isa_i64.mul,allocs/call,0,0,0,1,12,12,derived per sample from calls/batch
explicit,BenchmarkExec/isa_simd_i32x4.extend_high_s,ns/op,2056.5,2055,-0.07293946024798936,0.8982773183203927,12,12,reported
explicit,BenchmarkExec/isa_simd_i32x4.extend_high_s,calls/batch,1000.5,1006,0.5497251374312784,0.4340296935531826,12,12,reported
explicit,BenchmarkExec/isa_simd_i32x4.extend_high_s,B/op,0,0,0,1,12,12,raw per batch; use per-call metric
explicit,BenchmarkExec/isa_simd_i32x4.extend_high_s,allocs/op,0,0,0,1,12,12,raw per batch; use per-call metric
explicit,BenchmarkExec/isa_simd_i32x4.extend_high_s,B/call,0,0,0,1,12,12,derived per sample from calls/batch
explicit,BenchmarkExec/isa_simd_i32x4.extend_high_s,allocs/call,0,0,0,1,12,12,derived per sample from calls/batch
