bounds,benchmark,engine,unit,main_median,after_median,change_percent,p,main_samples,after_samples,measurement,status
explicit,BenchmarkCompileCompact/zlib,wago,ns/op,924791.5,786682.5,-14.934068922562549,0.06493506493506493,6,6,reported,paired
explicit,BenchmarkCompileCompact/zstd,wago,ns/op,3554546.5,3042616,-14.402132592723149,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/lua,wago,ns/op,19131309,16767089,-12.357858001248111,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/sqlite3,wago,ns/op,77704126,70080797,-9.810713268945337,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/ruby,wago,ns/op,863525496.5,703065617.5,-18.581950347774125,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/esbuild,wago,ns/op,437592068,365230816,-16.536234838699137,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/isa_i32,wago,ns/op,257526,179859,-30.15889657743296,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/isa_i64,wago,ns/op,257004,183214,-28.711615383418156,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/isa_f32,wago,ns/op,169425,124429.5,-26.557768924302792,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/isa_f64,wago,ns/op,184023.5,140807.5,-23.483957211986517,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/isa_mem,wago,ns/op,145068.5,110945.5,-23.52199133512789,0.025974025974025976,6,6,reported,paired
explicit,BenchmarkCompileCompact/isa_bulk_mem,wago,ns/op,55753.5,51576,-7.492803142403615,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/isa_ctl,wago,ns/op,131989.5,109399.5,-17.11499778391463,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/isa_call,wago,ns/op,47155.5,43900,-6.903754599145384,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/isa_var,wago,ns/op,38041.5,31806.5,-16.38999513688998,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/isa_cvt,wago,ns/op,111445,94071,-15.589752792857459,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/isa_simd_v128,wago,ns/op,94714.5,75770.5,-20.00116138500441,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/isa_simd_i8x16,wago,ns/op,336800.5,260177,-22.75041159380702,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/isa_simd_i16x8,wago,ns/op,437033.5,347896,-20.396033713662685,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/isa_simd_i32x4,wago,ns/op,417670.5,331525,-20.62522969661491,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/isa_simd_i64x2,wago,ns/op,247872,211388.5,-14.718685450555125,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/isa_simd_f32x4,wago,ns/op,252473.5,209169.5,-17.15189911020365,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/isa_simd_f64x2,wago,ns/op,251164,207851,-17.244907709703618,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/isa_simd_reduce,wago,ns/op,88938,73206,-17.68872697834446,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/tiny,wago,ns/op,18437.5,19050,3.322033898305077,0.6991341991341992,6,6,reported,paired
explicit,BenchmarkCompileFull/fib_iter,wago,ns/op,22469.5,21497,-4.328089187565364,0.13203463203463203,6,6,reported,paired
explicit,BenchmarkCompileFull/fib_rec,wago,ns/op,23436,21686,-7.46714456391876,0.06493506493506493,6,6,reported,paired
explicit,BenchmarkCompileFull/arith,wago,ns/op,25081,22730,-9.373629440612419,0.015151515151515152,6,6,reported,paired
