bounds	benchmark	unit	base_median	candidate_median	delta_percent	p	base_n	candidate_n	status
explicit	BenchmarkWazeroExec/isa_simd_reduce.i64x2_bitmask	allocs/op	1392.5	1409	1.1849192100538586	0.8181818181818182	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_reduce.i64x2_bitmask	B/call	8	8	0	1	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_reduce.i64x2_bitmask	allocs/call	1	1	0	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/tiny	ns/op	8752.5	8820.5	0.7769208797486327	0.5887445887445888	6	6	paired
explicit	BenchmarkWazeroInstantiate/tiny	B/op	7176	7176	0	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/tiny	allocs/op	21	21	0	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/fib_iter	ns/op	8754	8744	-0.11423349326021848	0.5887445887445888	6	6	paired
explicit	BenchmarkWazeroInstantiate/fib_iter	B/op	7176	7176	0	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/fib_iter	allocs/op	21	21	0	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/fib_rec	ns/op	9121	8686.5	-4.763732046924685	0.8181818181818182	6	6	paired
explicit	BenchmarkWazeroInstantiate/fib_rec	B/op	7176	7176	0	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/fib_rec	allocs/op	21	21	0	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/arith	ns/op	9004.5	8879.5	-1.388194791493147	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/arith	B/op	7176	7176	0	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/arith	allocs/op	21	21	0	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/float	ns/op	8646	8808	1.873698820263714	0.6991341991341992	6	6	paired
explicit	BenchmarkWazeroInstantiate/float	B/op	7176	7176	0	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/float	allocs/op	21	21	0	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/memory	ns/op	13955.5	14133	1.2718999677546527	0.6991341991341992	6	6	paired
explicit	BenchmarkWazeroInstantiate/memory	B/op	72875	72875	0	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/memory	allocs/op	23	23	0	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/memory_tree	ns/op	14330.5	13863	-3.2622727748508384	0.6991341991341992	6	6	paired
explicit	BenchmarkWazeroInstantiate/memory_tree	B/op	72875	72875	0	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/memory_tree	allocs/op	23	23	0	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/globals	ns/op	9493.5	9439	-0.574077000052664	0.48484848484848486	6	6	paired
explicit	BenchmarkWazeroInstantiate/globals	B/op	7248	7248	0	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/globals	allocs/op	23	23	0	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/dispatch	ns/op	9945	9800	-1.4580191050779234	0.9372294372294372	6	6	paired
explicit	BenchmarkWazeroInstantiate/dispatch	B/op	7504	7504	0	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/dispatch	allocs/op	32	32	0	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/branches	ns/op	8915.5	9070	1.7329370197969762	0.6991341991341992	6	6	paired
explicit	BenchmarkWazeroInstantiate/branches	B/op	7176	7176	0	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/branches	allocs/op	21	21	0	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/many_funcs	ns/op	9401.5	10003	6.397915226293671	0.6991341991341992	6	6	paired
explicit	BenchmarkWazeroInstantiate/many_funcs	B/op	7176	7176	0	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/many_funcs	allocs/op	21	21	0	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/linked_list	ns/op	25531.5	27977	9.578363981748028	0.6991341991341992	6	6	paired
explicit	BenchmarkWazeroInstantiate/linked_list	B/op	269491	269491	0	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/linked_list	allocs/op	23	23	0	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/mandelbrot	ns/op	9791.5	9138.5	-6.6690496859521	0.8181818181818182	6	6	paired
explicit	BenchmarkWazeroInstantiate/mandelbrot	B/op	7176	7176	0	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/mandelbrot	allocs/op	21	21	0	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/sieve	ns/op	43927	42422	-3.4261388212261212	0.6991341991341992	6	6	paired
explicit	BenchmarkWazeroInstantiate/sieve	B/op	531644.5	531646	0.00028214342477905774	0.39826839826839827	6	6	paired
explicit	BenchmarkWazeroInstantiate/sieve	allocs/op	23	23	0	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/nbody	ns/op	72663.5	75735	4.227019067344684	0.6991341991341992	6	6	paired
explicit	BenchmarkWazeroInstantiate/nbody	B/op	1056174.5	1056175	0.00004734066199052478	0.8181818181818182	6	6	paired
explicit	BenchmarkWazeroInstantiate/nbody	allocs/op	27	27	0	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/spectralnorm	ns/op	82009	69361.5	-15.42208781962955	0.3939393939393939	6	6	paired
explicit	BenchmarkWazeroInstantiate/spectralnorm	B/op	1056174.5	1056175	0.00004734066199052478	0.9783549783549783	6	6	paired
explicit	BenchmarkWazeroInstantiate/spectralnorm	allocs/op	27	27	0	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/fannkuch	ns/op	88659	72504.5	-18.220936396756116	0.48484848484848486	6	6	paired
explicit	BenchmarkWazeroInstantiate/fannkuch	B/op	1056172.5	1056176.5	0.0003787260130394543	0.11038961038961038	6	6	paired
explicit	BenchmarkWazeroInstantiate/fannkuch	allocs/op	27	27	0	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/matmul	ns/op	93186.5	81994	-12.010859942159001	0.3939393939393939	6	6	paired
explicit	BenchmarkWazeroInstantiate/matmul	B/op	1056175.5	1056174	-0.00014202185147915714	0.3268398268398268	6	6	paired
explicit	BenchmarkWazeroInstantiate/matmul	allocs/op	27	27	0	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/quicksort	ns/op	84179.5	77405.5	-8.047089849666488	0.5887445887445888	6	6	paired
explicit	BenchmarkWazeroInstantiate/quicksort	B/op	1056175	1056175	0	0.7424242424242424	6	6	paired
explicit	BenchmarkWazeroInstantiate/quicksort	allocs/op	27	27	0	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/crc32	ns/op	85050.5	89722	5.492619091010642	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/crc32	B/op	1121737	1121737	0	0.9978354978354979	6	6	paired
explicit	BenchmarkWazeroInstantiate/crc32	allocs/op	28	28	0	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/sha256	ns/op	86421.5	81272.5	-5.958008134549853	0.8181818181818182	6	6	paired
explicit	BenchmarkWazeroInstantiate/sha256	B/op	1121735.5	1121735	-0.000044573787671975396	0.7402597402597403	6	6	paired
explicit	BenchmarkWazeroInstantiate/sha256	allocs/op	28	28	0	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/raytrace	ns/op	79299.5	76434	-3.613515848145321	0.6991341991341992	6	6	paired
explicit	BenchmarkWazeroInstantiate/raytrace	B/op	1056176.5	1056174.5	-0.00018936228934895993	0.4134199134199134	6	6	paired
explicit	BenchmarkWazeroInstantiate/raytrace	allocs/op	27	27	0	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/json-as	ns/op	19310.5	17877.5	-7.420833225447298	0.5887445887445888	6	6	paired
explicit	BenchmarkWazeroInstantiate/json-as	B/op	77547	77547	0	0.5454545454545454	6	6	paired
explicit	BenchmarkWazeroInstantiate/json-as	allocs/op	53	53	0	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/blake-as	ns/op	15817.5	15403.5	-2.617354196301569	0.48484848484848486	6	6	paired
explicit	BenchmarkWazeroInstantiate/blake-as	B/op	73859	73859	0	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/blake-as	allocs/op	38	38	0	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/utf-as	ns/op	20002	21415.5	7.06679332066793	0.9372294372294372	6	6	paired
explicit	BenchmarkWazeroInstantiate/utf-as	B/op	79475	79475	0	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/utf-as	allocs/op	26	26	0	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/xjb-mulhi	ns/op	10469.5	9741.5	-6.95353168728211	0.5887445887445888	6	6	paired
explicit	BenchmarkWazeroInstantiate/xjb-mulhi	B/op	7336	7336	0	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/xjb-mulhi	allocs/op	22	22	0	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/swar-pack-parse	ns/op	10264	9320	-9.197194076383475	0.5887445887445888	6	6	paired
explicit	BenchmarkWazeroInstantiate/swar-pack-parse	B/op	7336	7336	0	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/swar-pack-parse	allocs/op	22	22	0	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/json-as-simd	ns/op	17399	18262.5	4.9629289039599955	0.6991341991341992	6	6	paired
explicit	BenchmarkWazeroInstantiate/json-as-simd	B/op	77931	77931	0	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/json-as-simd	allocs/op	53	53	0	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/blake-as-simd	ns/op	14462	14862	2.765869174388058	0.5887445887445888	6	6	paired
explicit	BenchmarkWazeroInstantiate/blake-as-simd	B/op	73859	73859	0	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/blake-as-simd	allocs/op	38	38	0	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/utf-as-simd	ns/op	21361	20061.5	-6.083516689293578	0.3939393939393939	6	6	paired
explicit	BenchmarkWazeroInstantiate/utf-as-simd	B/op	79979	79979	0	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/utf-as-simd	allocs/op	30	30	0	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/coremark	ns/op	19106.5	19367.5	1.3660272682071595	0.8181818181818182	6	6	paired
explicit	BenchmarkWazeroInstantiate/coremark	B/op	138534	138534	0	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/coremark	allocs/op	26	26	0	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/blake3	ns/op	78504.5	80007	1.913903024667385	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/blake3	B/op	1056053	1056055.5	0.00023673054287964845	0.36363636363636365	6	6	paired
explicit	BenchmarkWazeroInstantiate/blake3	allocs/op	26	26	0	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/qoi	ns/op	136493.5	136746.5	0.1853568118628468	0.8181818181818182	6	6	paired
explicit	BenchmarkWazeroInstantiate/qoi	B/op	2104646	2104642	-0.00019005571483265982	0.15584415584415584	6	6	paired
explicit	BenchmarkWazeroInstantiate/qoi	allocs/op	25	25	0	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/lz4	ns/op	130997	146844	12.097223600540463	0.48484848484848486	6	6	paired
explicit	BenchmarkWazeroInstantiate/lz4	B/op	2104694	2104693	-0.000047512845102737344	0.512987012987013	6	6	paired
explicit	BenchmarkWazeroInstantiate/lz4	allocs/op	26	26	0	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/zlib	ns/op	134567.5	146092.5	8.564475077563305	0.8181818181818182	6	6	paired
explicit	BenchmarkWazeroInstantiate/zlib	B/op	2104969	2104968	-0.000047506637868011126	0.5670995670995671	6	6	paired
explicit	BenchmarkWazeroInstantiate/zlib	allocs/op	34	34	0	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/zstd	ns/op	161528.5	166515.5	3.087380864677125	0.6991341991341992	6	6	paired
explicit	BenchmarkWazeroInstantiate/zstd	B/op	2105157.5	2105157	-0.000023751192013143907	0.6688311688311688	6	6	paired
explicit	BenchmarkWazeroInstantiate/zstd	allocs/op	29	29	0	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/isa_i32	ns/op	9864.5	9904	0.40042576917227457	0.9372294372294372	6	6	paired
explicit	BenchmarkWazeroInstantiate/isa_i32	B/op	7176	7176	0	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/isa_i32	allocs/op	21	21	0	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/isa_i64	ns/op	10435	9847.5	-5.630091039770003	0.48484848484848486	6	6	paired
explicit	BenchmarkWazeroInstantiate/isa_i64	B/op	7176	7176	0	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/isa_i64	allocs/op	21	21	0	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/isa_f32	ns/op	9697	9075.5	-6.409198721253995	0.5887445887445888	6	6	paired
explicit	BenchmarkWazeroInstantiate/isa_f32	B/op	7176	7176	0	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/isa_f32	allocs/op	21	21	0	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/isa_f64	ns/op	9161	8946.5	-2.3414474402357777	0.48484848484848486	6	6	paired
explicit	BenchmarkWazeroInstantiate/isa_f64	B/op	7176	7176	0	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/isa_f64	allocs/op	21	21	0	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/isa_mem	ns/op	69840.5	66914	-4.190262097207209	0.6991341991341992	6	6	paired
explicit	BenchmarkWazeroInstantiate/isa_mem	B/op	1055959	1055962	0.0002841019395738442	0.08441558441558442	6	6	paired
explicit	BenchmarkWazeroInstantiate/isa_mem	allocs/op	23	23	0	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/isa_bulk_mem	ns/op	18427	18258	-0.9171324686601201	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/isa_bulk_mem	B/op	138414	138414	0	0.5454545454545454	6	6	paired
explicit	BenchmarkWazeroInstantiate/isa_bulk_mem	allocs/op	23	23	0	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/isa_ctl	ns/op	8819.5	9137.5	3.605646578604227	0.6991341991341992	6	6	paired
explicit	BenchmarkWazeroInstantiate/isa_ctl	B/op	7176	7176	0	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/isa_ctl	allocs/op	21	21	0	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/isa_call	ns/op	9058	9231.5	1.9154338706116159	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/isa_call	B/op	7360	7360	0	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/isa_call	allocs/op	27	27	0	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/isa_var	ns/op	8812.5	8894	0.9248226950354654	0.9372294372294372	6	6	paired
explicit	BenchmarkWazeroInstantiate/isa_var	B/op	7248	7248	0	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/isa_var	allocs/op	23	23	0	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/isa_cvt	ns/op	8736	8888	1.7399267399267337	0.6991341991341992	6	6	paired
explicit	BenchmarkWazeroInstantiate/isa_cvt	B/op	7176	7176	0	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/isa_cvt	allocs/op	21	21	0	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/isa_simd_v128	ns/op	8777.5	9025.5	2.8254058672742888	0.8181818181818182	6	6	paired
explicit	BenchmarkWazeroInstantiate/isa_simd_v128	B/op	7176	7176	0	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/isa_simd_v128	allocs/op	21	21	0	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/isa_simd_i8x16	ns/op	9513	9442	-0.7463471039629965	0.6991341991341992	6	6	paired
explicit	BenchmarkWazeroInstantiate/isa_simd_i8x16	B/op	7176	7176	0	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/isa_simd_i8x16	allocs/op	21	21	0	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/isa_simd_i16x8	ns/op	10199	9286	-8.9518580252966	0.41774891774891776	6	6	paired
explicit	BenchmarkWazeroInstantiate/isa_simd_i16x8	B/op	7176	7176	0	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/isa_simd_i16x8	allocs/op	21	21	0	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/isa_simd_i32x4	ns/op	10550	9488	-10.066350710900473	0.3939393939393939	6	6	paired
explicit	BenchmarkWazeroInstantiate/isa_simd_i32x4	B/op	7176	7176	0	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/isa_simd_i32x4	allocs/op	21	21	0	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/isa_simd_i64x2	ns/op	9725	9074.5	-6.688946015424168	0.9372294372294372	6	6	paired
explicit	BenchmarkWazeroInstantiate/isa_simd_i64x2	B/op	7176	7176	0	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/isa_simd_i64x2	allocs/op	21	21	0	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/isa_simd_f32x4	ns/op	9769	8984	-8.035622888729655	0.13203463203463203	6	6	paired
explicit	BenchmarkWazeroInstantiate/isa_simd_f32x4	B/op	7176	7176	0	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/isa_simd_f32x4	allocs/op	21	21	0	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/isa_simd_f64x2	ns/op	9372	9153.5	-2.3314127187366585	0.30952380952380953	6	6	paired
explicit	BenchmarkWazeroInstantiate/isa_simd_f64x2	B/op	7176	7176	0	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/isa_simd_f64x2	allocs/op	21	21	0	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/isa_simd_reduce	ns/op	9451	9215.5	-2.4917998095439597	0.5887445887445888	6	6	paired
explicit	BenchmarkWazeroInstantiate/isa_simd_reduce	B/op	7176	7176	0	1	6	6	paired
explicit	BenchmarkWazeroInstantiate/isa_simd_reduce	allocs/op	21	21	0	1	6	6	paired
signals	BenchmarkCompile/tiny	ns/op	6211.5	6133.5	-1.2557353296305251	0.13203463203463203	6	6	paired
signals	BenchmarkCompile/tiny	B/op	8064.5	8066	0.0186000372000672	0.8506493506493507	6	6	paired
signals	BenchmarkCompile/tiny	allocs/op	20	20	0	1	6	6	paired
signals	BenchmarkCompile/fib_iter	ns/op	7623	7147	-6.244260789715339	0.0021645021645021645	6	6	paired
signals	BenchmarkCompile/fib_iter	B/op	10589	10656	0.6327320804608627	0.08441558441558442	6	6	paired
signals	BenchmarkCompile/fib_iter	allocs/op	23	23	0	1	6	6	paired
signals	BenchmarkCompile/fib_rec	ns/op	7980	7570.5	-5.13157894736842	0.015151515151515152	6	6	paired
signals	BenchmarkCompile/fib_rec	B/op	10648	10136	-4.808414725770094	0.0021645021645021645	6	6	paired
signals	BenchmarkCompile/fib_rec	allocs/op	32	32	0	1	6	6	paired
signals	BenchmarkCompile/arith	ns/op	8788.5	7402.5	-15.77060931899642	0.0021645021645021645	6	6	paired
signals	BenchmarkCompile/arith	B/op	24848	10783.5	-56.6021410173857	0.0021645021645021645	6	6	paired
signals	BenchmarkCompile/arith	allocs/op	22	22	0	1	6	6	paired
signals	BenchmarkCompile/float	ns/op	9011.5	7407.5	-17.79947844421017	0.0021645021645021645	6	6	paired
signals	BenchmarkCompile/float	B/op	25638.5	11132.5	-56.578973028843336	0.0021645021645021645	6	6	paired
signals	BenchmarkCompile/float	allocs/op	27	27	0	1	6	6	paired
signals	BenchmarkCompile/memory	ns/op	10761.5	9584.5	-10.937137016215214	0.008658008658008658	6	6	paired
signals	BenchmarkCompile/memory	B/op	10976	10712	-2.405247813411082	0.0021645021645021645	6	6	paired
signals	BenchmarkCompile/memory	allocs/op	28	28	0	1	6	6	paired
signals	BenchmarkCompile/memory_tree	ns/op	15841.5	13896.5	-12.277877726225416	0.0021645021645021645	6	6	paired
signals	BenchmarkCompile/memory_tree	B/op	25840	15600	-39.628482972136226	0.0021645021645021645	6	6	paired
signals	BenchmarkCompile/memory_tree	allocs/op	46	46	0	1	6	6	paired
signals	BenchmarkCompile/globals	ns/op	8328.5	7675	-7.84655099957976	0.0021645021645021645	6	6	paired
signals	BenchmarkCompile/globals	B/op	10432	10112	-3.0674846625766916	0.0021645021645021645	6	6	paired
signals	BenchmarkCompile/globals	allocs/op	31	30	-3.2258064516129004	0.0021645021645021645	6	6	paired
signals	BenchmarkCompile/dispatch	ns/op	13875	13156	-5.181981981981987	0.04112554112554113	6	6	paired
signals	BenchmarkCompile/dispatch	B/op	24304	24288	-0.06583278472679366	0.0021645021645021645	6	6	paired
signals	BenchmarkCompile/dispatch	allocs/op	40	40	0	1	6	6	paired
signals	BenchmarkCompile/branches	ns/op	6776.5	6542.5	-3.453110012543348	0.0021645021645021645	6	6	paired
signals	BenchmarkCompile/branches	B/op	10632	10134.5	-4.679270127915725	0.05844155844155844	6	6	paired
signals	BenchmarkCompile/branches	allocs/op	20	20	0	1	6	6	paired
signals	BenchmarkCompile/many_funcs	ns/op	299651.5	287103.5	-4.187531182056492	0.09307359307359307	6	6	paired
signals	BenchmarkCompile/many_funcs	B/op	68224	68550	0.47783771106941764	0.33116883116883117	6	6	paired
signals	BenchmarkCompile/many_funcs	allocs/op	33	33	0	1	6	6	paired
signals	BenchmarkCompile/linked_list	ns/op	11633.5	10866	-6.597326685864102	0.04112554112554113	6	6	paired
signals	BenchmarkCompile/linked_list	B/op	14220.5	14499.5	1.961956330649417	0.37012987012987014	6	6	paired
signals	BenchmarkCompile/linked_list	allocs/op	33	33	0	1	6	6	paired
signals	BenchmarkCompile/mandelbrot	ns/op	14768	12654	-14.314734561213438	0.0021645021645021645	6	6	paired
signals	BenchmarkCompile/mandelbrot	B/op	26749	21509	-19.589517365135144	0.0021645021645021645	6	6	paired
signals	BenchmarkCompile/mandelbrot	allocs/op	39	39	0	1	6	6	paired
signals	BenchmarkCompile/sieve	ns/op	13828.5	11600.5	-16.111653469284448	0.0021645021645021645	6	6	paired
signals	BenchmarkCompile/sieve	B/op	18076	15549.5	-13.977096702810353	0.0021645021645021645	6	6	paired
signals	BenchmarkCompile/sieve	allocs/op	32	32	0	1	6	6	paired
signals	BenchmarkCompile/nbody	ns/op	63862	49597	-22.337227146033634	0.0021645021645021645	6	6	paired
signals	BenchmarkCompile/nbody	B/op	62822.5	62024	-1.2710414262405934	0.004329004329004329	6	6	paired
signals	BenchmarkCompile/nbody	allocs/op	64	64	0	1	6	6	paired
signals	BenchmarkCompile/spectralnorm	ns/op	50438.5	40190.5	-20.31781278190271	0.0021645021645021645	6	6	paired
signals	BenchmarkCompile/spectralnorm	B/op	60795.5	60160	-1.0453076296765396	0.047619047619047616	6	6	paired
signals	BenchmarkCompile/spectralnorm	allocs/op	62	62	0	1	6	6	paired
signals	BenchmarkCompile/fannkuch	ns/op	80752.5	62255	-22.906411566205374	0.0021645021645021645	6	6	paired
signals	BenchmarkCompile/fannkuch	B/op	63631.5	63256	-0.5901165303348166	0.047619047619047616	6	6	paired
signals	BenchmarkCompile/fannkuch	allocs/op	63	63	0	1	6	6	paired
signals	BenchmarkCompile/matmul	ns/op	43837	35941	-18.012181490521705	0.0021645021645021645	6	6	paired
signals	BenchmarkCompile/matmul	B/op	60427	60064	-0.6007248415443422	0.047619047619047616	6	6	paired
signals	BenchmarkCompile/matmul	allocs/op	59	59	0	1	6	6	paired
signals	BenchmarkCompile/quicksort	ns/op	42611.5	35802	-15.980427818781317	0.0021645021645021645	6	6	paired
signals	BenchmarkCompile/quicksort	B/op	27611	27504	-0.38752671036905717	0.015151515151515152	6	6	paired
signals	BenchmarkCompile/quicksort	allocs/op	67	67	0	1	6	6	paired
signals	BenchmarkCompile/crc32	ns/op	24543.5	21091.5	-14.064823680404182	0.004329004329004329	6	6	paired
signals	BenchmarkCompile/crc32	B/op	26048.5	26064	0.059504386049091806	0.36363636363636365	6	6	paired
signals	BenchmarkCompile/crc32	allocs/op	42	42	0	1	6	6	paired
signals	BenchmarkCompile/sha256	ns/op	62050.5	50066	-19.31410705796085	0.008658008658008658	6	6	paired
signals	BenchmarkCompile/sha256	B/op	60208	60288	0.13287270794579698	0.047619047619047616	6	6	paired
signals	BenchmarkCompile/sha256	allocs/op	49	49	0	1	6	6	paired
signals	BenchmarkCompile/raytrace	ns/op	169298	126997.5	-24.985823813630404	0.0021645021645021645	6	6	paired
signals	BenchmarkCompile/raytrace	B/op	125576	125632	0.04459450850480273	0.015151515151515152	6	6	paired
signals	BenchmarkCompile/raytrace	allocs/op	89	88	-1.1235955056179803	0.0021645021645021645	6	6	paired
signals	BenchmarkCompile/regexmatch	ns/op	38119812	31199842	-18.153211248785805	0.0021645021645021645	6	6	paired
signals	BenchmarkCompile/regexmatch	B/op	1329109	1327052	-0.1547653352734768	0.0021645021645021645	6	6	paired
signals	BenchmarkCompile/regexmatch	allocs/op	1944	1943	-0.051440329218110925	0.0021645021645021645	6	6	paired
signals	BenchmarkCompile/wasm3	ns/op	10642510.5	8799721	-17.315364640702025	0.0021645021645021645	6	6	paired
signals	BenchmarkCompile/wasm3	B/op	419065	416360	-0.645484590695955	0.0021645021645021645	6	6	paired
signals	BenchmarkCompile/wasm3	allocs/op	969	968	-0.10319917440660964	0.0021645021645021645	6	6	paired
signals	BenchmarkCompile/json-as	ns/op	969303.5	816904	-15.722578119237163	0.015151515151515152	6	6	paired
signals	BenchmarkCompile/json-as	B/op	133208	133728	0.3903669449282221	0.0021645021645021645	6	6	paired
signals	BenchmarkCompile/json-as	allocs/op	136	135	-0.7352941176470562	0.0021645021645021645	6	6	paired
signals	BenchmarkCompile/blake-as	ns/op	256365	189881.5	-25.933142199598226	0.0021645021645021645	6	6	paired
signals	BenchmarkCompile/blake-as	B/op	119864	119664	-0.16685576987252038	0.0021645021645021645	6	6	paired
signals	BenchmarkCompile/blake-as	allocs/op	89	85	-4.49438202247191	0.0021645021645021645	6	6	paired
signals	BenchmarkCompile/utf-as	ns/op	115568	90835	-21.40125294199087	0.0021645021645021645	6	6	paired
signals	BenchmarkCompile/utf-as	B/op	119376	119440	0.05361211633829743	0.0021645021645021645	6	6	paired
signals	BenchmarkCompile/utf-as	allocs/op	68	68	0	1	6	6	paired
signals	BenchmarkCompile/xjb-mulhi	ns/op	15163	12680	-16.375387456308122	0.0021645021645021645	6	6	paired
signals	BenchmarkCompile/xjb-mulhi	B/op	23592	13736	-41.77687351644626	0.0021645021645021645	6	6	paired
signals	BenchmarkCompile/xjb-mulhi	allocs/op	23	23	0	1	6	6	paired
signals	BenchmarkCompile/swar-pack-parse	ns/op	16197	13375.5	-17.419892572698647	0.025974025974025976	6	6	paired
signals	BenchmarkCompile/swar-pack-parse	B/op	23544	13304	-43.49303431872239	0.0021645021645021645	6	6	paired
signals	BenchmarkCompile/swar-pack-parse	allocs/op	22	22	0	1	6	6	paired
signals	BenchmarkCompile/json-as-simd	ns/op	1119264.5	916050	-18.156074815202306	0.0021645021645021645	6	6	paired
signals	BenchmarkCompile/json-as-simd	B/op	136928	137576	0.47324141154474475	0.0021645021645021645	6	6	paired
signals	BenchmarkCompile/json-as-simd	allocs/op	152	151	-0.6578947368421018	0.0021645021645021645	6	6	paired
signals	BenchmarkCompile/blake-as-simd	ns/op	727696.5	575654.5	-20.893600560123627	0.0021645021645021645	6	6	paired
signals	BenchmarkCompile/blake-as-simd	B/op	239168	239400	0.09700294353760519	0.0021645021645021645	6	6	paired
signals	BenchmarkCompile/blake-as-simd	allocs/op	108	107	-0.92592592592593	0.0021645021645021645	6	6	paired
signals	BenchmarkCompile/utf-as-simd	ns/op	369534.5	299976.5	-18.823141005778886	0.0021645021645021645	6	6	paired
signals	BenchmarkCompile/utf-as-simd	B/op	125632	125512	-0.09551706571574448	0.0021645021645021645	6	6	paired
