goos: linux
goarch: amd64
pkg: wagobench
cpu: AMD Ryzen 7 8845HS w/ Radeon 780M Graphics
                                                                 │ /tmp/wago-pr564-HbN430/base-explicit.txt │ /tmp/wago-pr564-HbN430/candidate-explicit.txt │
                                                                 │                  sec/op                  │         sec/op          vs base               │
ValidateWorkers/sqlite3/p8-8                                                               211.9Ki ±   1%          207.6Ki ±   2%         ~ (p=0.065 n=6)
ValidateWorkers/ruby/p1-8                                                                  326.0Ki ±   0%          325.9Ki ±   0%         ~ (p=0.061 n=6)
ValidateWorkers/ruby/p2-8                                                                  423.9Ki ±   6%          411.9Ki ±   9%         ~ (p=0.455 n=6)
ValidateWorkers/ruby/p4-8                                                                  498.9Ki ±   7%          503.4Ki ±   4%         ~ (p=0.485 n=6)
ValidateWorkers/ruby/p8-8                                                                  648.3Ki ±   7%          639.8Ki ±   4%         ~ (p=0.065 n=6)
ValidateWorkers/esbuild/p1-8                                                               2.284Mi ±   0%          2.284Mi ±   0%         ~ (p=1.000 n=6) ¹
ValidateWorkers/esbuild/p2-8                                                               3.117Mi ±   5%          3.117Mi ±   5%         ~ (p=0.970 n=6)
ValidateWorkers/esbuild/p4-8                                                               4.182Mi ±   8%          4.070Mi ±   6%         ~ (p=0.485 n=6)
ValidateWorkers/esbuild/p8-8                                                               5.339Mi ±   7%          5.349Mi ±   7%         ~ (p=0.699 n=6)
WazeroCompile/tiny-8                                                                       268.4Ki ±   0%          268.4Ki ±   0%         ~ (p=0.470 n=6)
WazeroCompile/fib_iter-8                                                                   291.8Ki ±   0%          291.8Ki ±   0%         ~ (p=1.000 n=6) ¹
WazeroCompile/fib_rec-8                                                                    272.8Ki ±   0%          272.8Ki ±   0%         ~ (p=1.000 n=6)
WazeroCompile/arith-8                                                                      291.4Ki ±   0%          291.4Ki ±   0%         ~ (p=0.455 n=6)
WazeroCompile/float-8                                                                      291.2Ki ±   0%          291.2Ki ±   0%         ~ (p=1.000 n=6) ¹
WazeroCompile/memory-8                                                                     295.5Ki ±   0%          295.5Ki ±   0%         ~ (p=1.000 n=6) ¹
WazeroCompile/memory_tree-8                                                                310.6Ki ±   0%          310.6Ki ±   0%         ~ (p=1.000 n=6) ¹
WazeroCompile/globals-8                                                                    289.9Ki ±   0%          289.9Ki ±   0%         ~ (p=1.000 n=6)
WazeroCompile/dispatch-8                                                                   274.2Ki ±   0%          274.2Ki ±   0%         ~ (p=1.000 n=6) ¹
WazeroCompile/branches-8                                                                   272.5Ki ±   0%          272.5Ki ±   0%         ~ (p=1.000 n=6)
WazeroCompile/many_funcs-8                                                                 346.2Ki ±   0%          346.2Ki ±   0%         ~ (p=1.000 n=6) ¹
WazeroCompile/linked_list-8                                                                310.5Ki ±   0%          310.5Ki ±   0%         ~ (p=1.000 n=6) ¹
WazeroCompile/mandelbrot-8                                                                 319.6Ki ±   0%          319.6Ki ±   0%         ~ (p=1.000 n=6) ¹
WazeroCompile/sieve-8                                                                      316.4Ki ±   0%          316.4Ki ±   0%         ~ (p=1.000 n=6) ¹
WazeroCompile/nbody-8                                                                      728.7Ki ±   0%          728.7Ki ±   0%         ~ (p=0.455 n=6)
WazeroCompile/spectralnorm-8                                                               690.2Ki ±   0%          690.2Ki ±   0%         ~ (p=1.000 n=6) ¹
WazeroCompile/fannkuch-8                                                                  1019.5Ki ±   0%         1019.5Ki ±   0%         ~ (p=1.000 n=6)
WazeroCompile/matmul-8                                                                     621.6Ki ±   0%          621.6Ki ±   0%         ~ (p=1.000 n=6)
WazeroCompile/quicksort-8                                                                  484.6Ki ±   0%          484.6Ki ±   0%         ~ (p=1.000 n=6) ¹
WazeroCompile/crc32-8                                                                      487.9Ki ±   0%          487.9Ki ±   0%         ~ (p=1.000 n=6)
WazeroCompile/sha256-8                                                                     807.5Ki ±   0%          807.5Ki ±   0%         ~ (p=1.000 n=6) ¹
WazeroCompile/raytrace-8                                                                   1.554Mi ±   0%          1.554Mi ±   0%         ~ (p=1.000 n=6)
WazeroCompile/regexmatch-8                                                                 44.25Mi ±   0%          44.25Mi ±   0%         ~ (p=1.000 n=6)
WazeroCompile/wasm3-8                                                                      8.640Mi ±   0%          8.640Mi ±   0%         ~ (p=1.000 n=6) ¹
WazeroCompile/json-as-8                                                                    2.451Mi ±   0%          2.451Mi ±   0%         ~ (p=1.000 n=6) ¹
WazeroCompile/blake-as-8                                                                   1.104Mi ±   0%          1.104Mi ±   0%         ~ (p=1.000 n=6)
WazeroCompile/utf-as-8                                                                     1.170Mi ±   0%          1.170Mi ±   0%         ~ (p=0.545 n=6)
WazeroCompile/xjb-mulhi-8                                                                  297.2Ki ±   0%          297.2Ki ±   0%         ~ (p=1.000 n=6) ¹
WazeroCompile/swar-pack-parse-8                                                            297.5Ki ±   0%          297.5Ki ±   0%         ~ (p=1.000 n=6) ¹
WazeroCompile/json-as-simd-8                                                               2.206Mi ±   0%          2.207Mi ±   0%         ~ (p=0.093 n=6)
WazeroCompile/blake-as-simd-8                                                              1.941Mi ±   0%          1.941Mi ±   0%         ~ (p=1.000 n=6) ¹
WazeroCompile/utf-as-simd-8                                                                1.294Mi ±   0%          1.294Mi ±   0%         ~ (p=1.000 n=6)
WazeroCompile/coremark-8                                                                   2.052Mi ±   0%          2.052Mi ±   0%         ~ (p=1.000 n=6)
WazeroCompile/blake3-8                                                                     1.542Mi ±   0%          1.542Mi ±   0%         ~ (p=0.697 n=6)
WazeroCompile/qoi-8                                                                        836.2Ki ±   0%          836.2Ki ±   0%         ~ (p=1.000 n=6) ¹
WazeroCompile/lz4-8                                                                        951.2Ki ±   0%          951.2Ki ±   0%         ~ (p=1.000 n=6) ¹
WazeroCompile/zlib-8                                                                       7.340Mi ±   0%          7.340Mi ±   0%         ~ (p=0.130 n=6)
WazeroCompile/zstd-8                                                                       23.56Mi ±   0%          23.56Mi ±   0%         ~ (p=1.000 n=6)
WazeroCompile/lua-8                                                                        18.82Mi ±   0%          18.82Mi ±   0%         ~ (p=1.000 n=6)
WazeroCompile/sqlite3-8                                                                    36.33Mi ±   0%          36.33Mi ±   0%         ~ (p=1.000 n=6) ¹
WazeroCompile/ruby-8                                                                       411.6Mi ±   0%          411.6Mi ±   0%         ~ (p=0.275 n=6)
WazeroCompile/esbuild-8                                                                    256.1Mi ±   0%          256.1Mi ±   0%         ~ (p=0.545 n=6)
WazeroCompile/isa_i32-8                                                                    519.6Ki ±   0%          519.6Ki ±   0%         ~ (p=1.000 n=6) ¹
WazeroCompile/isa_i64-8                                                                    527.8Ki ±   0%          527.8Ki ±   0%         ~ (p=1.000 n=6) ¹
WazeroCompile/isa_f32-8                                                                    372.9Ki ±   0%          372.9Ki ±   0%         ~ (p=1.000 n=6) ¹
WazeroCompile/isa_f64-8                                                                    373.9Ki ±   0%          373.9Ki ±   0%         ~ (p=1.000 n=6)
WazeroCompile/isa_mem-8                                                                    404.6Ki ±   0%          404.6Ki ±   0%         ~ (p=1.000 n=6)
WazeroCompile/isa_bulk_mem-8                                                               321.4Ki ±   0%          321.4Ki ±   0%         ~ (p=1.000 n=6) ¹
WazeroCompile/isa_ctl-8                                                                    706.9Ki ±   0%          706.9Ki ±   0%         ~ (p=1.000 n=6)
WazeroCompile/isa_call-8                                                                   466.2Ki ±   0%          466.2Ki ±   0%         ~ (p=1.000 n=6) ¹
WazeroCompile/isa_var-8                                                                    309.8Ki ±   0%          309.8Ki ±   0%         ~ (p=1.000 n=6)
WazeroCompile/isa_cvt-8                                                                    371.8Ki ±   0%          371.8Ki ±   0%         ~ (p=1.000 n=6) ¹
WazeroCompile/isa_simd_v128-8                                                              350.6Ki ±   0%          350.6Ki ±   0%         ~ (p=1.000 n=6) ¹
WazeroCompile/isa_simd_i8x16-8                                                             404.1Ki ±   0%          404.1Ki ±   0%         ~ (p=1.000 n=6)
WazeroCompile/isa_simd_i16x8-8                                                             393.1Ki ±   0%          393.1Ki ±   0%         ~ (p=0.182 n=6)
WazeroCompile/isa_simd_i32x4-8                                                             420.1Ki ±   0%          420.1Ki ±   0%         ~ (p=1.000 n=6)
WazeroCompile/isa_simd_i64x2-8                                                             417.3Ki ±   0%          417.3Ki ±   0%         ~ (p=1.000 n=6)
WazeroCompile/isa_simd_f32x4-8                                                             379.8Ki ±   0%          379.8Ki ±   0%         ~ (p=1.000 n=6)
WazeroCompile/isa_simd_f64x2-8                                                             383.6Ki ±   0%          383.6Ki ±   0%         ~ (p=1.000 n=6) ¹
WazeroCompile/isa_simd_reduce-8                                                            323.0Ki ±   0%          323.0Ki ±   0%         ~ (p=1.000 n=6) ¹
WazeroExec/tiny.add-8                                                                      1.279Mi ±   8%          1.278Mi ±   8%         ~ (p=0.818 n=6)
WazeroExec/fib_iter.fib-8                                                                  508.5Ki ±   3%          499.9Ki ±  12%         ~ (p=0.699 n=6)
WazeroExec/fib_rec.fib-8                                                                     8.000 ±   0%            8.000 ±   0%         ~ (p=1.000 n=6) ¹
WazeroExec/arith.run-8                                                                     11.27Ki ±  11%          11.25Ki ±   9%         ~ (p=0.781 n=6)
WazeroExec/float.run-8                                                                     4.023Ki ±   2%          4.020Ki ±   3%         ~ (p=0.619 n=6)
WazeroExec/memory.sum-8                                                                    44.91Ki ±  14%          46.14Ki ±  11%         ~ (p=0.937 n=6)
WazeroExec/memory_tree.run-8                                                               1.469Ki ±   4%          1.469Ki ±  12%         ~ (p=0.842 n=6)
WazeroExec/globals.accumulate-8                                                            17.32Ki ±  20%          16.94Ki ±   7%         ~ (p=0.937 n=6)
WazeroExec/dispatch.apply-8                                                                1.748Mi ±  13%          1.776Mi ±   5%         ~ (p=0.240 n=6)
WazeroExec/branches.classify-8                                                             664.8Ki ±   4%          682.4Ki ±  10%         ~ (p=0.240 n=6)
WazeroExec/many_funcs.run-8                                                                595.0Ki ±   2%          602.6Ki ±  18%         ~ (p=0.699 n=6)
WazeroExec/linked_list.sum-8                                                               1.453Ki ±   8%          1.438Ki ±  10%         ~ (p=0.405 n=6)
WazeroExec/mandelbrot.render-8                                                               64.00 ±   0%            64.00 ±  12%         ~ (p=1.000 n=6)
WazeroExec/sieve.count-8                                                                     136.0 ±   6%            136.0 ±  41%         ~ (p=0.727 n=6)
WazeroExec/nbody.step-8                                                                      48.00 ±   0%            48.00 ±   0%         ~ (p=1.000 n=6) ¹
WazeroExec/spectralnorm.run-8                                                                24.00 ±   0%            24.00 ±   0%         ~ (p=1.000 n=6) ¹
WazeroExec/fannkuch.run-8                                                                    16.00 ±   0%            16.00 ±   0%         ~ (p=1.000 n=6) ¹
WazeroExec/matmul.run-8                                                                      56.00 ±  14%            56.00 ±   0%         ~ (p=1.000 n=6)
WazeroExec/quicksort.sortN-8                                                                 80.00 ±  20%            88.00 ±   9%         ~ (p=0.123 n=6)
WazeroExec/crc32.hashN-8                                                                     716.0 ±  21%            736.0 ±   5%         ~ (p=0.329 n=6)
WazeroExec/sha256.hashN-8                                                                    304.0 ±  13%            312.0 ±  15%         ~ (p=0.320 n=6)
WazeroExec/raytrace.render-8                                                                 48.00 ±   0%            48.00 ±   0%         ~ (p=1.000 n=6) ¹
WazeroExec/json-as.serializeN-8                                                              520.0 ±   3%            528.0 ±  14%         ~ (p=0.803 n=6)
WazeroExec/json-as.deserializeN-8                                                            284.0 ±  21%            264.0 ±   9%         ~ (p=0.110 n=6)
WazeroExec/blake-as.hashN-8                                                                  40.00 ±   0%            40.00 ±  20%         ~ (p=1.000 n=6)
WazeroExec/utf-as.convertN-8                                                                 80.00 ±   0%            80.00 ±  10%         ~ (p=0.455 n=6)
WazeroExec/xjb-mulhi.mulhi-8                                                               1.252Mi ±  24%          1.273Mi ±  15%         ~ (p=0.310 n=6)
WazeroExec/xjb-mulhi.runN-8                                                                6.711Ki ±   1%          6.734Ki ±   2%         ~ (p=0.615 n=6)
WazeroExec/swar-pack-parse.pack-8                                                          680.2Ki ±  31%          701.5Ki ±  16%         ~ (p=0.132 n=6)
WazeroExec/swar-pack-parse.parse4-8                                                        657.9Ki ±  43%          693.2Ki ±  10%    +5.36% (p=0.041 n=6)
WazeroExec/swar-pack-parse.runN-8                                                          8.754Ki ±   2%          8.805Ki ±   2%         ~ (p=0.732 n=6)
WazeroExec/json-as-simd.serializeN-8                                                         416.0 ±   6%            420.0 ±  14%         ~ (p=0.238 n=6)
WazeroExec/json-as-simd.deserializeN-8                                                       204.0 ±  10%            216.0 ±  22%         ~ (p=0.589 n=6)
WazeroExec/blake-as-simd.hashN-8                                                             32.00 ±   0%            32.00 ±  25%         ~ (p=1.000 n=6)
WazeroExec/utf-as-simd.convertN-8                                                            240.0 ±  10%            240.0 ±  17%         ~ (p=1.000 n=6)
WazeroExec/utf-as-simd.validateN-8                                                           88.00 ±   9%            88.00 ±   9%         ~ (p=1.000 n=6)
WazeroExec/coremark.coremark_run-8                                                           16.00 ±   0%            16.00 ±   0%         ~ (p=1.000 n=6) ¹
WazeroExec/blake3.blake3_hash-8                                                            5.742Ki ±   0%          5.742Ki ±  14%         ~ (p=1.000 n=6)
WazeroExec/blake3.blake3_keyed_hash-8                                                      5.742Ki ±   0%          5.742Ki ±  29%         ~ (p=1.000 n=6)
WazeroExec/blake3.blake3_derive_key-8                                                      5.742Ki ±  14%          5.742Ki ±  14%         ~ (p=1.000 n=6)
WazeroExec/qoi.qoi_encode_run-8                                                            1.211Ki ±   3%          1.219Ki ±  19%         ~ (p=0.459 n=6)
WazeroExec/qoi.qoi_decode_run-8                                                            1.137Ki ±  26%          1.145Ki ±   9%         ~ (p=0.413 n=6)
WazeroExec/lz4.lz4_compress_run-8                                                            304.0 ±   3%            308.0 ±  48%         ~ (p=1.000 n=6)
WazeroExec/lz4.lz4_decompress_run-8                                                        2.887Ki ±   6%          2.824Ki ±   7%         ~ (p=0.619 n=6)
WazeroExec/zlib.zlib_inflate_run-8                                                           936.0 ±   4%            920.0 ±   3%         ~ (p=0.478 n=6)
WazeroExec/zstd.zstd_decompress_run-8                                                      1.918Ki ±   5%          1.926Ki ±   8%         ~ (p=0.699 n=6)
WazeroExec/isa_i32.add-8                                                                   1.090Ki ±   2%          1.105Ki ±   2%         ~ (p=0.361 n=6)
WazeroExec/isa_i32.sub-8                                                                   1.102Ki ±   4%          1.117Ki ±   4%         ~ (p=0.509 n=6)
WazeroExec/isa_i32.mul-8                                                                     376.0 ±   9%            384.0 ±  12%         ~ (p=0.719 n=6)
WazeroExec/isa_i32.and-8                                                                   1.094Ki ±   9%          1.113Ki ±   2%         ~ (p=0.203 n=6)
WazeroExec/isa_i32.or-8                                                                    1.102Ki ±   5%          1.121Ki ±  13%         ~ (p=0.565 n=6)
WazeroExec/isa_i32.xor-8                                                                   1.094Ki ±   5%          1.125Ki ±  15%         ~ (p=0.413 n=6)
WazeroExec/isa_i32.shl-8                                                                     552.0 ±  32%            572.0 ±   3%    +3.62% (p=0.045 n=6)
WazeroExec/isa_i32.shr_s-8                                                                   560.0 ±  20%            572.0 ±   9%         ~ (p=0.193 n=6)
WazeroExec/isa_i32.shr_u-8                                                                   552.0 ±  16%            568.0 ±   3%    +2.90% (p=0.048 n=6)
WazeroExec/isa_i32.rotl-8                                                                    552.0 ±   7%            568.0 ±  30%         ~ (p=0.182 n=6)
WazeroExec/isa_i32.rotr-8                                                                    560.0 ±  19%            568.0 ±  10%         ~ (p=0.245 n=6)
WazeroExec/isa_i32.div_s-8                                                                   96.00 ±   8%            96.00 ±  17%         ~ (p=1.000 n=6)
WazeroExec/isa_i32.div_u-8                                                                   96.00 ±   8%           104.00 ±   8%         ~ (p=0.567 n=6)
WazeroExec/isa_i32.rem_s-8                                                                   88.00 ±   0%            96.00 ±  17%         ~ (p=0.061 n=6)
WazeroExec/isa_i32.rem_u-8                                                                   96.00 ±   0%           100.00 ±   4%         ~ (p=0.182 n=6)
WazeroExec/isa_i32.clz-8                                                                   1.082Ki ±   4%          1.098Ki ±   2%         ~ (p=0.227 n=6)
WazeroExec/isa_i32.ctz-8                                                                   1.086Ki ±   9%          1.059Ki ±  14%         ~ (p=0.900 n=6)
WazeroExec/isa_i32.popcnt-8                                                                1.070Ki ±   5%          1.098Ki ±   4%         ~ (p=0.535 n=6)
WazeroExec/isa_i64.add-8                                                                   1.098Ki ±   7%          1.113Ki ±   2%         ~ (p=0.481 n=6)
WazeroExec/isa_i64.sub-8                                                                   1.098Ki ±   1%          1.109Ki ±   4%         ~ (p=0.580 n=6)
WazeroExec/isa_i64.mul-8                                                                     384.0 ±   2%            388.0 ±   3%         ~ (p=0.407 n=6)
WazeroExec/isa_i64.and-8                                                                   1.105Ki ±   4%          1.129Ki ±  11%         ~ (p=0.335 n=6)
WazeroExec/isa_i64.or-8                                                                    1.098Ki ±   9%          1.121Ki ±   5%         ~ (p=0.465 n=6)
WazeroExec/isa_i64.xor-8                                                                   1.102Ki ±   5%          1.109Ki ±   3%         ~ (p=0.734 n=6)
WazeroExec/isa_i64.shl-8                                                                   1.094Ki ±   1%          1.109Ki ±   4%         ~ (p=0.496 n=6)
WazeroExec/isa_i64.shr_s-8                                                                 1.098Ki ±   5%          1.113Ki ±  11%         ~ (p=0.303 n=6)
WazeroExec/isa_i64.shr_u-8                                                                 1.094Ki ±   2%          1.098Ki ±  19%         ~ (p=0.753 n=6)
WazeroExec/isa_i64.rotl-8                                                                  1.082Ki ±   4%          1.109Ki ±  13%         ~ (p=0.268 n=6)
WazeroExec/isa_i64.rotr-8                                                                  1.090Ki ±   3%          1.102Ki ±  12%         ~ (p=0.738 n=6)
WazeroExec/isa_i64.div_s-8                                                                   96.00 ±   8%            96.00 ±   0%         ~ (p=1.000 n=6)
WazeroExec/isa_i64.div_u-8                                                                   104.0 ±   8%            104.0 ±   8%         ~ (p=1.000 n=6)
WazeroExec/isa_i64.rem_s-8                                                                   96.00 ±   8%            96.00 ±   8%         ~ (p=1.000 n=6)
WazeroExec/isa_i64.rem_u-8                                                                   96.00 ±   8%            96.00 ±   8%         ~ (p=1.000 n=6)
WazeroExec/isa_i64.clz-8                                                                   1.086Ki ±   4%          1.117Ki ±  13%         ~ (p=0.344 n=6)
WazeroExec/isa_i64.ctz-8                                                                   1.086Ki ±  13%          1.109Ki ±   4%         ~ (p=0.117 n=6)
WazeroExec/isa_i64.popcnt-8                                                                1.090Ki ±   5%          1.105Ki ±  14%         ~ (p=0.701 n=6)
WazeroExec/isa_f32.add-8                                                                     376.0 ±  13%            384.0 ±   2%         ~ (p=0.262 n=6)
WazeroExec/isa_f32.sub-8                                                                     380.0 ±   3%            392.0 ±   8%         ~ (p=0.318 n=6)
WazeroExec/isa_f32.mul-8                                                                     380.0 ±   3%            392.0 ±   4%         ~ (p=0.234 n=6)
WazeroExec/isa_f32.div-8                                                                     104.0 ±   8%            112.0 ±   7%         ~ (p=0.177 n=6)
WazeroExec/isa_f32.min-8                                                                     788.0 ±  16%            796.0 ±   7%         ~ (p=0.433 n=6)
WazeroExec/isa_f32.max-8                                                                     772.0 ±   6%            800.0 ±   4%         ~ (p=0.069 n=6)
WazeroExec/isa_f32.sqrt-8                                                                    120.0 ±   7%            120.0 ±   7%         ~ (p=1.000 n=6)
WazeroExec/isa_f32.abs-8                                                                     372.0 ±  12%            384.0 ±  12%         ~ (p=0.240 n=6)
WazeroExec/isa_f32.neg-8                                                                     376.0 ±   6%            388.0 ±   5%         ~ (p=0.273 n=6)
WazeroExec/isa_f32.ceil-8                                                                    360.0 ±   4%            372.0 ±   3%         ~ (p=0.132 n=6)
WazeroExec/isa_f32.floor-8                                                                   348.0 ±   8%            372.0 ±   5%    +6.90% (p=0.035 n=6)
WazeroExec/isa_f32.trunc-8                                                                   364.0 ±   5%            368.0 ±   2%         ~ (p=0.556 n=6)
WazeroExec/isa_f32.nearest-8                                                                 360.0 ±   7%            368.0 ±  11%         ~ (p=0.381 n=6)
WazeroExec/isa_f64.add-8                                                                     376.0 ±   4%            380.0 ±   7%         ~ (p=0.617 n=6)
WazeroExec/isa_f64.sub-8                                                                     376.0 ±  11%            384.0 ±  10%         ~ (p=0.374 n=6)
WazeroExec/isa_f64.mul-8                                                                     376.0 ±  11%            384.0 ±  10%         ~ (p=0.184 n=6)
WazeroExec/isa_f64.div-8                                                                     88.00 ±   9%            92.00 ±  13%         ~ (p=0.545 n=6)
WazeroExec/isa_f64.min-8                                                                     776.0 ±   7%            776.0 ±   9%         ~ (p=0.848 n=6)
WazeroExec/isa_f64.max-8                                                                     780.0 ±   6%            784.0 ±   6%         ~ (p=0.639 n=6)
WazeroExec/isa_f64.sqrt-8                                                                    88.00 ±   0%            92.00 ±   4%         ~ (p=0.182 n=6)
WazeroExec/isa_f64.abs-8                                                                     376.0 ±   4%            384.0 ±   4%         ~ (p=0.623 n=6)
WazeroExec/isa_f64.neg-8                                                                     376.0 ±   9%            384.0 ±   2%         ~ (p=0.364 n=6)
WazeroExec/isa_f64.ceil-8                                                                    372.0 ±   3%            372.0 ±   5%         ~ (p=0.535 n=6)
WazeroExec/isa_f64.floor-8                                                                   372.0 ±  10%            380.0 ±  12%         ~ (p=0.260 n=6)
WazeroExec/isa_f64.trunc-8                                                                   376.0 ±   4%            372.0 ±   8%         ~ (p=0.751 n=6)
WazeroExec/isa_f64.nearest-8                                                                 376.0 ±  13%            376.0 ±   9%         ~ (p=0.515 n=6)
WazeroExec/isa_mem.load_i32-8                                                              1.551Ki ±   4%          1.562Ki ±   8%         ~ (p=0.916 n=6)
WazeroExec/isa_mem.load_i64-8                                                              1.562Ki ±   2%          1.590Ki ±  10%         ~ (p=0.219 n=6)
WazeroExec/isa_mem.load_f64-8                                                              1.434Ki ±   6%          1.469Ki ±  17%         ~ (p=0.372 n=6)
WazeroExec/isa_mem.load_i32_stride-8                                                       1.496Ki ±  14%          1.316Ki ±  18%         ~ (p=0.258 n=6)
WazeroExec/isa_mem.store_i32-8                                                             1.766Ki ±   1%          1.766Ki ±  11%         ~ (p=1.000 n=6)
WazeroExec/isa_mem.store_i64-8                                                             1.793Ki ±   8%          1.793Ki ±   9%         ~ (p=0.753 n=6)
WazeroExec/isa_mem.store_i32_stride-8                                                      1.574Ki ±   4%          1.594Ki ±  13%         ~ (p=0.955 n=6)
WazeroExec/isa_bulk_mem.copy_fwd_64-8                                                      20.80Ki ±   6%          20.67Ki ±   9%         ~ (p=0.848 n=6)
WazeroExec/isa_bulk_mem.copy_back_64-8                                                     22.18Ki ±  19%          23.12Ki ±  10%         ~ (p=0.729 n=6)
WazeroExec/isa_bulk_mem.fill_64-8                                                          3.504Ki ±   5%          3.574Ki ±   6%         ~ (p=0.513 n=6)
WazeroExec/isa_bulk_mem.copy_fwd_256-8                                                     14.25Ki ±   2%          14.40Ki ±   2%         ~ (p=0.331 n=6)
WazeroExec/isa_bulk_mem.copy_back_256-8                                                    13.61Ki ±  16%          13.67Ki ±   3%         ~ (p=0.617 n=6)
WazeroExec/isa_bulk_mem.fill_256-8                                                         2.754Ki ±   8%          2.797Ki ±   6%         ~ (p=0.091 n=6)
WazeroExec/isa_bulk_mem.copy_fwd_4096-8                                                    2.090Ki ±  10%          2.109Ki ±  27%         ~ (p=0.357 n=6)
WazeroExec/isa_bulk_mem.copy_back_4096-8                                                   1.504Ki ±  15%          1.449Ki ±  25%         ~ (p=0.619 n=6)
WazeroExec/isa_bulk_mem.fill_4096-8                                                        1.141Ki ±   7%          1.148Ki ±  39%         ~ (p=0.965 n=6)
WazeroExec/isa_ctl.loop_baseline-8                                                         2.191Ki ±  11%          2.199Ki ±  11%         ~ (p=0.457 n=6)
WazeroExec/isa_ctl.br_if-8                                                                 1.086Ki ±   6%          1.121Ki ±   5%         ~ (p=0.234 n=6)
WazeroExec/isa_ctl.if_else-8                                                               1.520Ki ±   4%          1.551Ki ±  14%         ~ (p=0.504 n=6)
WazeroExec/isa_ctl.br_table-8                                                                772.0 ±   5%            788.0 ±   3%         ~ (p=0.323 n=6)
WazeroExec/isa_ctl.select-8                                                                  748.0 ±   2%            748.0 ±   3%         ~ (p=0.489 n=6)
WazeroExec/isa_call.call_direct-8                                                            352.0 ±   5%            360.0 ±   7%         ~ (p=0.535 n=6)
WazeroExec/isa_call.call_indirect-8                                                          224.0 ±  39%            216.0 ±   7%         ~ (p=0.805 n=6)
WazeroExec/isa_var.local_getset-8                                                          1.090Ki ±  12%          1.109Ki ±   8%         ~ (p=0.221 n=6)
WazeroExec/isa_var.global_getset-8                                                         2.125Ki ±   7%          2.227Ki ±   4%         ~ (p=0.413 n=6)
WazeroExec/isa_cvt.i64_extend_s-8                                                          1.098Ki ±   9%          1.125Ki ±   5%         ~ (p=0.320 n=6)
WazeroExec/isa_cvt.i64_extend_u-8                                                          2.172Ki ±  15%          2.250Ki ±  10%         ~ (p=0.377 n=6)
WazeroExec/isa_cvt.f64_convert_s-8                                                           176.0 ±   5%            184.0 ±   4%         ~ (p=0.567 n=6)
WazeroExec/isa_cvt.f64_convert_u-8                                                           176.0 ±  14%            180.0 ±   7%         ~ (p=0.364 n=6)
WazeroExec/isa_cvt.f32_convert_s-8                                                           176.0 ±   9%            180.0 ±   2%         ~ (p=0.232 n=6)
WazeroExec/isa_cvt.promote_demote-8                                                          124.0 ±  10%            124.0 ±  16%         ~ (p=1.000 n=6)
WazeroExec/isa_cvt.reinterpret_f32-8                                                         288.0 ±   3%            296.0 ±  14%         ~ (p=0.232 n=6)
WazeroExec/isa_cvt.reinterpret_f64-8                                                         256.0 ±   9%            260.0 ±  14%         ~ (p=0.645 n=6)
WazeroExec/isa_simd_v128.not-8                                                             17.45Ki ±   2%          17.65Ki ±  15%         ~ (p=0.372 n=6)
WazeroExec/isa_simd_v128.and-8                                                             8.734Ki ±  11%          8.945Ki ±   3%         ~ (p=0.139 n=6)
WazeroExec/isa_simd_v128.andnot-8                                                          6.848Ki ±   4%          6.918Ki ±   2%         ~ (p=0.589 n=6)
WazeroExec/isa_simd_v128.or-8                                                              8.715Ki ±   3%          8.891Ki ±   9%         ~ (p=0.394 n=6)
WazeroExec/isa_simd_v128.xor-8                                                             8.762Ki ±   5%          8.898Ki ±   2%         ~ (p=0.420 n=6)
WazeroExec/isa_simd_v128.bitselect-8                                                       4.398Ki ±   4%          4.445Ki ±   6%         ~ (p=1.000 n=6)
WazeroExec/isa_simd_i8x16.abs-8                                                            8.812Ki ±   7%          8.863Ki ±   4%         ~ (p=0.619 n=6)
WazeroExec/isa_simd_i8x16.neg-8                                                            11.33Ki ±  14%          11.33Ki ±   2%         ~ (p=0.561 n=6)
WazeroExec/isa_simd_i8x16.popcnt-8                                                         3.129Ki ±  16%          3.191Ki ±   4%         ~ (p=0.513 n=6)
WazeroExec/isa_simd_i8x16.narrow_i16x8_s-8                                                 4.238Ki ±   7%          4.414Ki ±   3%         ~ (p=0.240 n=6)
WazeroExec/isa_simd_i8x16.narrow_i16x8_u-8                                                 4.410Ki ±  10%          4.469Ki ±  12%         ~ (p=0.965 n=6)
WazeroExec/isa_simd_i8x16.swizzle-8                                                        2.199Ki ±   4%          2.207Ki ±  11%         ~ (p=1.000 n=6)
WazeroExec/isa_simd_i8x16.shl-8                                                            4.648Ki ±   3%          4.668Ki ±  12%         ~ (p=0.965 n=6)
WazeroExec/isa_simd_i8x16.shr_s-8                                                          2.660Ki ±  12%          2.703Ki ±   3%         ~ (p=0.368 n=6)
WazeroExec/isa_simd_i8x16.shr_u-8                                                          4.645Ki ±  16%          4.637Ki ±   2%         ~ (p=0.851 n=6)
WazeroExec/isa_simd_i8x16.add-8                                                            8.785Ki ±   2%          8.836Ki ±   5%         ~ (p=1.000 n=6)
WazeroExec/isa_simd_i8x16.add_sat_s-8                                                      4.449Ki ±   5%          4.516Ki ±   4%         ~ (p=0.394 n=6)
WazeroExec/isa_simd_i8x16.add_sat_u-8                                                      4.438Ki ±   3%          4.445Ki ±  15%         ~ (p=0.485 n=6)
