status	mode	name	unit	base	candidate	delta	p	baseSamples	candidateSamples	initialDelta	initialP	confirmation
first-pass-only	signals	BenchmarkExec/isa_simd_f64x2.div	ns/op	22001	22153.5	0.6931503113494886	0.48484848484848486	6	6	0.6931503113494886	0.48484848484848486	false
first-pass-only	signals	BenchmarkExec/isa_simd_i64x2.extend_low_s	ns/op	1876.5	1889.5	0.6927791100453051	0.8181818181818182	6	6	0.6927791100453051	0.8181818181818182	false
first-pass-only	signals	BenchmarkExec/isa_simd_i16x8.extadd_pairwise_u	ns/op	2627	2645	0.685192234488019	0.7380952380952381	6	6	0.685192234488019	0.7380952380952381	false
first-pass-only	signals	BenchmarkExecParallel/process/isa_simd_i8x16.ne	ns/op	3950.5	3977.5	0.6834577901531524	0.5887445887445888	6	6	0.6834577901531524	0.5887445887445888	false
first-pass-only	signals	BenchmarkKernels/run#02	ns/op	142964.5	143938.5	0.6812880120589337	0.8181818181818182	6	6	0.6812880120589337	0.8181818181818182	false
first-pass-only	signals	BenchmarkExec/isa_simd_f32x4.convert_i32x4_s	ns/op	2655.5	2673.5	0.6778384485031097	0.6991341991341992	6	6	0.6778384485031097	0.6991341991341992	false
first-pass-only	signals	BenchmarkExec/isa_i32.div_s	ns/op	171164	172316.5	0.6733308405973304	0.5887445887445888	6	6	0.6733308405973304	0.5887445887445888	false
first-pass-only	signals	BenchmarkExec/isa_simd_i64x2.ne	ns/op	5206.5	5241.5	0.6722366272928104	0.5887445887445888	6	6	0.6722366272928104	0.5887445887445888	false
first-pass-only	signals	BenchmarkExec/isa_simd_v128.xor	ns/op	1786.5	1798.5	0.6717044500419878	0.6991341991341992	6	6	0.6717044500419878	0.6991341991341992	false
first-pass-only	signals	BenchmarkExec/isa_simd_i64x2.shr_u	ns/op	976.7	983.2	0.6655062967134251	0.6233766233766234	6	6	0.6655062967134251	0.6233766233766234	false
first-pass-only	signals	BenchmarkExec/quicksort.sortN	ns/op	62237	62651	0.6651991580570948	0.5887445887445888	6	6	0.6651991580570948	0.5887445887445888	false
first-pass-only	signals	BenchmarkExec/mandelbrot.render	ns/op	240393	241991	0.6647448137008904	0.9372294372294372	6	6	0.6647448137008904	0.9372294372294372	false
first-pass-only	signals	BenchmarkExecParallel/process/isa_f64.add	ns/op	41384	41656.5	0.6584670404020887	0.9372294372294372	6	6	0.6584670404020887	0.9372294372294372	false
first-pass-only	signals	BenchmarkExecParallel/independent/isa_i32.and	ns/op	1750.5	1762	0.6569551556698139	0.25757575757575757	6	6	0.6569551556698139	0.25757575757575757	false
first-pass-only	signals	BenchmarkExec/blake3.blake3_hash	ns/op	332774.5	334947.5	0.65299474569116	0.6991341991341992	6	6	0.65299474569116	0.6991341991341992	false
first-pass-only	signals	BenchmarkExec/isa_simd_v128.or	ns/op	1780.5	1792	0.6458859870822842	0.9372294372294372	6	6	0.6458859870822842	0.9372294372294372	false
first-pass-only	signals	BenchmarkExec/json-as.serializeN	ns/op	21147.5	21283.5	0.6431020215155403	0.48484848484848486	6	6	0.6431020215155403	0.48484848484848486	false
first-pass-only	signals	BenchmarkExec/isa_simd_v128.and	ns/op	1794.5	1806	0.6408470325996118	0.5541125541125541	6	6	0.6408470325996118	0.5541125541125541	false
first-pass-only	signals	BenchmarkExec/spectralnorm.run	ns/op	626342	630345	0.6391077079295426	0.6991341991341992	6	6	0.6391077079295426	0.6991341991341992	false
first-pass-only	signals	BenchmarkExec/isa_i64.ctz	ns/op	14035.5	14124	0.6305439777706479	0.48484848484848486	6	6	0.6305439777706479	0.48484848484848486	false
first-pass-only	signals	BenchmarkExecParallel/independent/isa_simd_i8x16.shr_u	ns/op	317.85	319.85	0.6292276230926541	0.8181818181818182	6	6	0.6292276230926541	0.8181818181818182	false
first-pass-only	signals	BenchmarkExecParallel/process/isa_simd_i32x4.max_u	ns/op	1995	2007.5	0.6265664160401085	0.9805194805194806	6	6	0.6265664160401085	0.9805194805194806	false
first-pass-only	signals	BenchmarkExecParallel/independent/isa_f64.sqrt	ns/op	23201.5	23346.5	0.6249595931297591	0.6991341991341992	6	6	0.6249595931297591	0.6991341991341992	false
first-pass-only	signals	BenchmarkExecParallel/process/isa_simd_f32x4.sqrt	ns/op	12622	12700	0.6179686262081985	0.6991341991341992	6	6	0.6179686262081985	0.6991341991341992	false
first-pass-only	signals	BenchmarkExec/isa_cvt.f64_convert_s	ns/op	89401.5	89947	0.6101687331868	0.5887445887445888	6	6	0.6101687331868	0.5887445887445888	false
first-pass-only	signals	BenchmarkKernels/render	ns/op	374522	376806	0.6098440145038131	0.5887445887445888	6	6	0.6098440145038131	0.5887445887445888	false
first-pass-only	signals	BenchmarkExecParallel/process/isa_simd_i64x2.extend_high_s	ns/op	2169.5	2182.5	0.5992164093109098	0.5887445887445888	6	6	0.5992164093109098	0.5887445887445888	false
first-pass-only	signals	BenchmarkExec/sha256.hashN	ns/op	33423	33622.5	0.5968943541872385	0.9372294372294372	6	6	0.5968943541872385	0.9372294372294372	false
